ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
BGD,Bangladesh,South Asia,332056505597.59717,1913.1826620983175,173562364.0,758329580345.3948,3531.893109984971,214709097.0,1386128391433.0337,6142.090661086533,225676967.0,2310046806263.996,11074.23484610834,208596516.0,0.025522604128221812,0.02310332966614,0.0024192744620818133,-4.336808689942018e-19,458328698126.4855,8641044249737.522,0.7624360436474056,0.6933849302230682,0.26948521799743413,41,135,32,129,28,128,25,124
SWE,Sweden,Europe & Central Asia,581372334803.1775,54810.25639798566,10606999.0,980688598617.9661,86712.70400693621,11309630.0,1540487981135.6743,134866.4939231839,11422318.0,2308071006743.1465,203052.00353228766,11366896.0,0.018141789334297453,0.017231378740548187,0.0009104105937492638,1.6263032587282567e-18,692011727510.7937,7194307368511.052,0.8153749598707368,0.6996018216822888,0.22655972643067465,22,12,22,10,26,9,26,10
CHE,Switzerland,Europe & Central Asia,818705075197.716,91762.70104113828,8921981.0,1127417363453.163,120675.0854049578,9342586.0,1643873431469.02,179805.01155030105,9142534.0,2232655299484.9307,244644.2308887447,9126131.0,0.013200302077814401,0.012902620106011526,0.00029768197180287233,2.9815559743351372e-18,625870271566.896,8818051828614.09,0.7985393883239433,0.6827662501354952,0.22066567436967763,19,3,21,3,24,3,27,3
BEL,Belgium,Europe & Central Asia,540662808289.65234,46057.90305926207,11738763.0,877442449927.1052,73915.37342870925,11870906.0,1386579353230.367,121367.18884952475,11424664.0,2163280304847.5386,195579.96862876505,11060848.0,0.018244542087934315,0.01902723651859205,-0.0007826944306577328,-2.8189256484623115e-18,696103520787.0132,6064534165762.259,0.8084760533007678,0.6927029151123197,0.22810874327124797,23,18,28,18,27,15,28,12
IRQ,Iraq,Middle East & North Africa,199793108942.4089,4339.365011336035,46042015.0,541692737300.0583,7530.962755505389,71928750.0,1164270991218.0652,12776.761039875222,91124111.0,2144988127142.0596,21311.557329877585,100649056.0,0.031231670004907335,0.020941072323073066,0.01029059768183427,-1.734723475976807e-18,516086117595.4865,8300725562951.969,0.8432815452412744,0.8368983066923956,0.22035769391461654,52,105,41,103,33,100,29,97
VNM,Viet Nam,East Asia & Pacific,389206265822.6526,3853.997266782136,100987686.0,787093746622.5127,7154.818286374706,110008908.0,1338620098218.5312,12962.768769993592,103266526.0,2099676514633.0945,22895.96032789247,91705108.0,0.022176698970748226,0.023445389859229854,-0.0012686908884816316,3.686287386450715e-18,538131074003.6163,7704401328920.535,0.926893685465542,0.8427110727882323,0.27198591659428223,36,112,31,106,29,97,30,93
KAZ,Kazakhstan,Europe & Central Asia,238259133478.12253,11570.14990882501,20592571.0,554064114712.1096,20873.213656965436,26544265.0,1078254167799.3773,34990.964619829785,30815217.0,1882641036664.4956,55910.87303387017,33672181.0,0.02719831577964683,0.020728031211813314,0.006470284567833515,8.673617379884035e-19,541347888467.2973,6203309260949.227,0.9066097561374231,0.7908366179489752,0.23137240713638849,46,65,39,59,35,58,31,58
IRN,"Iran, Islamic Rep.",Middle East & North Africa,526092441393.7785,5745.390820878184,91567738.0,873996336012.6239,8580.200625100904,101861993.0,1265283769701.1912,13483.326184345693,93840626.0,1776930143740.106,22199.05907694315,80045291.0,0.016015336508498356,0.01778489430353218,-0.0017695577950338278,2.8189256484623115e-18,356484592438.7054,8269364259632.708,0.6542114924576782,0.6478282539087994,0.20566192174128003,25,94,29,97,31,92,32,94
POL,Poland,Europe & Central Asia,653823370851.1653,16965.151167798347,38539201.0,957536066009.6578,29180.632189582728,32814096.0,1312054262163.2124,51385.26767614225,25533666.0,1728516359428.2773,89422.18087943087,19329839.0,0.012791861631721505,0.021871150669888487,-0.009079289038166983,0.0,431123915390.8697,6069430849911.588,0.8197968237692771,0.7040236855808292,0.2372599208103195,20,51,23,49,30,45,33,43
THA,Thailand,East Asia & Pacific,471882490676.6162,6584.283337744872,71668011.0,746855821884.6362,11250.754008322137,66382735.0,1131619992651.101,20482.74331581485,55247482.0,1690100251367.7485,37100.16112078314,45555065.0,0.01678701489914235,0.022749155470348715,-0.005962140571206362,-2.6020852139652106e-18,362607425387.1425,6553279979420.772,0.9344890558731437,0.850306443195834,0.2678274622967556,27,84,34,80,34,74,34,72
AUT,Austria,Europe & Central Asia,434366966300.0587,47623.7114279241,9120813.0,664602684006.5762,76178.05970778923,8724332.0,980639659826.1475,123548.14249694574,7937308.0,1424638825664.3823,192536.24459739888,7399328.0,0.015628735310579952,0.01838096898918738,-0.002752233678607425,-2.168404344971009e-18,436511347215.7121,4317923316591.124,0.8181161090703738,0.7023429708819258,0.2284032889825868,31,15,35,16,37,14,35,14
ARG,Argentina,Latin America & Caribbean,600283645369.5046,13136.413617816426,45696159.0,905691317104.6774,18747.90136386913,48308944.0,1190291442101.7375,26383.425098611893,45115122.0,1423477250136.0884,37209.26448736756,38255990.0,0.011361258409994739,0.01369960179037425,-0.0023383433803795097,-8.673617379884035e-19,316239875211.0375,5687339066825.007,0.8045438091757997,0.7509880019624326,0.14529452170516924,21,60,27,65,32,67,36,71
IRL,Ireland,Europe & Central Asia,508869319900.12964,96834.9521800081,5255017.0,757877767455.4475,126946.80664816889,5970042.0,1072242064114.794,187842.775373204,5708189.0,1390360681453.374,263021.02136413363,5286120.0,0.01322535830048568,0.013147709904932196,7.764839555348425e-05,-5.827586677109586e-19,371896887421.07306,4839725236883.461,0.883845185435842,0.7680720472473941,0.24437219297186846,26,2,33,2,36,2,37,2
DNK,Denmark,Europe & Central Asia,359061811347.71497,60069.77791521062,5977412.0,574938321089.5593,93869.96375896952,6124838.0,872981459427.6521,144892.178249986,6025042.0,1296475675584.3608,221120.23087403923,5863216.0,0.01689355648786997,0.017147364907044334,-0.0002538084191743623,-8.131516293641283e-19,419170910191.8043,3904673732844.9033,0.8129072771843185,0.6971341389958705,0.22472466254329812,39,9,38,7,40,7,38,6
ZAF,South Africa,Sub-Saharan Africa,368733201858.9377,5760.809358157509,64007187.0,616555391620.7917,7787.019430875361,79177328.0,883577538613.3062,10003.918209722602,88323147.0,1244858542547.2507,13199.022726054132,94314448.0,0.016009260916631397,0.01090874753343207,0.005100513383199327,0.0,287327972472.7785,5229150578548.887,0.7651462254075438,0.6918717570983025,0.13122439910437225,37,93,37,102,39,110,39,117
NOR,Norway,Europe & Central Asia,444825110453.07306,79765.50667479692,5576660.0,646441746414.8218,109569.57335794339,5899829.0,914351330228.8636,159919.31728951426,5717579.0,1210042717752.504,223518.30471830556,5413618.0,0.013167496673626792,0.013557922989191706,-0.0003904263155649124,-1.3552527156068805e-18,289762602545.54846,4783870359976.1455,0.8113562315304732,0.6955830933420252,0.23000930590530408,29,4,36,4,38,4,40,5
QAT,Qatar,Middle East & North Africa,177221108048.98288,58135.34015751189,3048423.0,347135655462.0366,83356.68300460408,4164461.000000001,627018586236.8796,112969.07553981757,5550356.0,1188407661255.9348,163416.64282114586,7272256.0,0.025039097885179988,0.013599069568694078,0.011440028316485912,-1.734723475976807e-18,296976967384.17706,3614330952844.121,0.7525013626448344,0.7461181240959555,0.2105624417978428,53,10,51,12,47,21,41,23
UZB,Uzbekistan,Europe & Central Asia,135919481321.57135,3737.9684388955843,36361859.0,336755809453.36053,6449.931809133205,52210755.0,674971428042.011,10370.590661359654,65085148.0,1182993732765.3093,15911.145302079123,74350005.0,0.028470275064706334,0.019058915268119626,0.009411359796586707,0.0,319525970177.7183,4254512639880.0464,0.8406933811096463,0.7249202429211985,0.22874727090726746,55,115,53,112,44,109,42,110
DZA,Algeria,Middle East & North Africa,219601827982.43463,4690.912615485732,46814308.0,427738470825.8193,7180.970243738844,59565554.0,727894089326.233,11312.863923733628,64342159.0,1099272032629.3665,17046.27365582443,64487527.0,0.021191939703189656,0.01697769045895325,0.004214249244236407,-1.734723475976807e-18,234529387933.44095,4149972223465.945,0.6662367346989854,0.6598534961501065,0.20511337849792102,51,101,44,105,41,106,43,106
NZL,New Zealand,East Asia & Pacific,226942506516.8489,43526.07287628116,5213944.0,413659861374.46094,71874.74569030445,5755288.0,679654630798.6404,115864.3355415524,5865952.0,1049334697103.683,180537.1300283181,5812293.0,0.020147564610220856,0.01871810958078665,0.0014294550294342073,-2.6020852139652106e-18,312348801578.74567,3156972211467.319,0.7259145508765937,0.6417319381992841,0.24560931179582002,47,22,46,21,43,18,44,17
AGO,Angola,Sub-Saharan Africa,104638490374.21423,2761.9412824618034,37885849.0,276488959249.4243,3721.4818357302784,74295394.0,581059487699.0767,5043.006826335148,115220841.0,1013577483076.062,6755.130831623611,150045574.0,0.029878025700061345,0.01176800715322007,0.018110018546841276,-3.469446951953614e-18,210780300047.9179,4506659108452.158,0.8050793501564799,0.7318048818472386,0.13440088640135084,61,122,56,128,49,132,45,136
PRT,Portugal,Europe & Central Asia,242681461038.05328,23278.14521051816,10425292.0,359232628528.0408,36767.92880443549,9770271.0,573418952798.0125,64125.58725399161,8942124.0,948965730671.5042,108403.83138237515,8753987.0,0.01794240741424459,0.02024142745572803,-0.0022990200414834392,-1.3010426069826053e-18,239199583412.2928,2786720313617.1562,0.846410356924618,0.7306372187361699,0.23194436968630214,44,38,49,37,50,33,46,35
ETH,Ethiopia,Sub-Saharan Africa,109994665124.8636,832.9157897489218,132059767.0,302707142271.3689,1345.234290094547,225021875.0,589748454999.9404,1908.2139872724802,309057820.0,929058015895.1267,2529.4972305589804,367289596.0,0.02807551738086562,0.014616359138895512,0.013459158241970108,1.734723475976807e-18,214830454770.81122,3944772961984.4043,0.9909819136044271,0.9177074452951858,0.14507925467414262,59,161,55,158,48,159,47,159
FIN,Finland,Europe & Central Asia,259174999923.78067,46138.63217870843,5617310.0,415931216449.09924,77720.25544465285,5351645.0,627115623291.6064,125699.84028672849,4988993.0,887304816108.2102,192847.99628872538,4601058.0,0.01619322450967687,0.0188191011489044,-0.002625876639227528,-3.0357660829594124e-18,281531405557.53796,2686001607723.961,0.8363696817283871,0.7205965435399392,0.23084013202902107,43,17,45,14,46,12,48,13
COL,Colombia,Latin America & Caribbean,362726068816.8113,6858.593562518399,52886363.0,546971459252.57513,9210.544263505482,59385357.0,721604832218.0933,12925.502873085636,55827989.0,874222025520.1663,18568.560729391866,47080764.0,0.011574821830812109,0.013104835085988767,-0.0015300132551766571,-6.505213034913027e-19,170807893776.4455,3737085288034.5327,0.8443550509762369,0.7907992437628699,0.15306408499203353,38,79,40,92,42,98,49,101
CZE,Czechia,Europe & Central Asia,225330528197.14905,20988.58863525956,10735859.0,343573464368.2461,34967.37680230458,9825543.0,549145028487.51196,62569.32833072453,8776585.0,834051906055.8221,101366.57780698941,8228075.999999999,0.01722009604514386,0.020720586022242117,-0.0035004899770982568,1.3010426069826053e-18,229759329530.03445,2724322696428.839,0.8144496159388959,0.6986764777504479,0.22688968748253563,49,43,52,42,51,37,50,38
ROU,Romania,Europe & Central Asia,240687526848.85406,12657.713014467989,19015088.0,358118842376.66064,22344.35008295617,16027266.0,533065172899.5688,41123.22676027695,12962630.0,775845753605.7373,72049.81652950218,10768185.0,0.015400713239120952,0.0228827766076095,-0.007482063368488548,-1.734723475976807e-18,178941599861.23328,2629980038739.6226,0.7806495450249191,0.6648764068364711,0.23102088382101532,45,62,50,56,52,51,51,49
SGP,Singapore,East Asia & Pacific,402384906082.25574,68991.46200042208,5832387.0,511793966782.34814,84153.23415516313,6081691.0,629209727939.4585,115535.63544249785,5446023.0,682827983718.404,164022.5835809275,4163012.0,0.006958340335588951,0.011395017964327583,-0.0044366776287386315,-8.673617379884035e-19,152207372066.83334,3109045798713.3286,1.0369228101340378,0.9527401974567281,0.27549763901318264,35,5,42,11,45,19,52,22
OMN,Oman,Middle East & North Africa,92118028645.11627,17441.51583215273,5281538.0,206993524784.3155,26446.080476830783,7827002.0,371786503853.8491,37062.40046010176,10031366.0,678005040531.3787,56056.65686300174,12094996.0,0.02626426378235443,0.015361968122277012,0.010902295660077421,-1.734723475976807e-18,166390546629.51508,2045035922079.927,0.7485939403876767,0.7422107018387976,0.2181683695639723,65,50,61,52,59,54,53,57
PER,Peru,Latin America & Caribbean,225673750818.3434,6595.205835806606,34217848.0,368684988834.8703,9084.518906840498,40583876.0,513108286960.79346,12393.816992457683,41400344.0,654173097001.5099,17141.409975414084,38163319.0,0.014003705459144793,0.012567818098581757,0.001435887360563034,2.3852447794681098e-18,150996276081.59424,2598510464157.464,0.7791353469237864,0.7255795397104196,0.1500686444065562,48,82,48,93,54,103,54,105
GRC,Greece,Europe & Central Asia,224111909946.42966,22304.537388213743,10047817.0,314019880777.2202,35635.204487983494,8812069.0,451791545704.46936,62138.8210684074,7270681.0,650514988935.0496,103658.1957220905,6275577.0,0.014021300194602168,0.020214589194584204,-0.006193288999982038,1.734723475976807e-18,173389745400.8794,2163515133661.3354,0.8451311254835316,0.7293579872950836,0.22839934485425503,50,40,54,40,56,38,55,36
KWT,Kuwait,Middle East & North Africa,122336288131.5622,24791.998092527218,4934507.0,208281852746.54926,32708.8306691634,6367756.0,370796905698.1133,47406.43297087565,7821658.0,612968114832.2731,63837.452729424585,9602014.0,0.021204463248277843,0.01244498826242388,0.00875947498585396,1.734723475976807e-18,136158961641.12383,2108868913901.6536,0.3673342656728671,0.3609510271239882,0.19223829023049518,57,36,60,45,60,49,56,52
TZA,Tanzania,Sub-Saharan Africa,71511273169.94342,1043.0441862894716,68560157.0,174044964169.485,1342.720911055709,129621102.0,354436257783.9684,1782.762519300647,198812940.0,612197352753.9009,2329.210350994307,262834721.00000003,0.028252626294278892,0.010570865332251982,0.017681760962026907,3.469446951953614e-18,138087841301.78018,2646045168091.47,0.7730952796739634,0.6998208113647222,0.1311741746338882,75,154,64,159,61,160,57,163
CIV,Cote d'Ivoire,Sub-Saharan Africa,73123806476.2682,2289.8252588607334,31934230.0,173033475264.65805,3103.9073281659635,55746985.0,345148932953.1257,4248.737991700165,81235636.0,608547287257.5109,5849.008063281242,104042819.0,0.027880534695642452,0.012339428638867556,0.015541106056774895,1.734723475976807e-18,140642048560.1765,2900934784905.7,0.8092362301613174,0.7359617618520762,0.13403816483658057,72,128,66,134,63,136,58,139
HUN,Hungary,Europe & Central Asia,160822085387.33902,16620.487972453775,9676135.0,254563582866.22052,29175.18155624304,8725347.0,387394617122.0931,49056.928497468616,7896838.0,607941351643.1287,81485.36300514957,7460743.0,0.017497101604610425,0.020918253414944528,-0.0034211518103341013,-1.3010426069826053e-18,162272214015.86078,1915064856148.372,0.8344682639281343,0.7186951257396863,0.23869217336946708,54,54,57,50,58,48,59,44
CHL,Chile,Latin America & Caribbean,285164628740.60034,14427.924752611621,19764771.0,400700193004.1309,19719.20073468042,20320306.0,477356812057.1403,27200.73899123083,17549406.0,558485978633.087,41583.05014699899,13430616.0,0.008844248086740341,0.013927988002533014,-0.005083739915792673,0.0,115915466158.17487,2506849690077.5635,0.8717709739191031,0.8182151667057361,0.15804557663352323,42,59,47,62,55,66,60,66
MAR,Morocco,Middle East & North Africa,133821663983.33578,3514.1161219833166,38081173.0,248804124193.85107,5727.478260836111,43440431.0,389563692549.1214,9164.06402083733,42509927.0,553358965100.7079,14606.524144408575,37884370.0,0.01867761666203012,0.01874579280739727,-6.81761453671487e-05,-3.2932640989247197e-18,113010039618.26706,2054197573432.4932,0.7674544862408611,0.7610712476919822,0.21436523287027068,56,117,58,117,57,116,61,114
LKA,Sri Lanka,South Asia,89841852087.30634,3888.65753347184,23103565.0,178711657045.7798,7202.139506287851,24813690.0,313667471459.1791,13160.803535029434,23833459.0,520790995207.28284,24508.496623730698,21249406.0,0.02312234045817298,0.024223103518515386,-0.0011007630603424015,-4.336808689942018e-18,123728694623.16002,1807072596063.9583,0.8301004694212587,0.7610493559969214,0.28211101231322494,66,111,63,104,64,96,62,87
KEN,Kenya,Sub-Saharan Africa,101581493378.56432,1800.038881164242,56432944.0,214439390803.24463,2565.271945058196,83593239.0,353893596047.6499,3536.7212656199677,100062620.0,485465908594.7829,4659.183060638731,104195500.0,0.020582206570167065,0.012513577086548936,0.008068629483618129,0.0,120970494965.07312,2070535759963.0366,0.8442629477858786,0.7709884794766374,0.13584030406194136,62,136,59,139,62,142,63,142
