ISO3,g_pop_pct,g_agg_A_pct,g_agg_B_pct,g_agg_fitted_pct,oadr_2024,oadr_2050,oadr_2100,pressure_2050_pct,pressure_2100_pct,benefit_shortfall_2050_pct,benefit_shortfall_2100_pct,benefit_shortfall_2100_fitted_vs_B_pct,debt_wedge_pp_per_100pct_debt,doubling_years_A,doubling_years_B,doubling_delay_years,npv_ratio_B_over_A,gdp_2100_ratio_B_over_A
BLZ,0.09228135498519074,1.5289713862713705,1.4387677074195466,1.5634593330314608,0.068369512682035,0.1488632120890565,0.3989749240617365,21.77333233035787,58.355677612804236,1.5134544609015865,-6.625770657323493,-9.041391579049552,0.0902036788518237,44.0,44.0,0.0,1.000870715501775,0.9337422934267651
BOL,0.4713300091887258,1.8282307243888944,1.831056028081916,1.7632863961522065,0.1187218085255269,0.1890531247398476,0.4409462552605981,15.92404353402336,37.14113360779779,1.7733596635519433,0.2149537757654585,5.2854366603541925,-0.0028253036930214748,49.0,48.0,-1.0,1.0143470057363564,1.0021495377576546
BRA,-0.3428925155781055,0.8533703606751875,0.6424839384965553,0.8939124619782857,0.1583259426910879,0.3667476615526368,0.632455924638547,23.16409145077403,39.94644932400884,-2.486208700034953,-14.808939456479441,-17.393819007745815,0.2108864221786322,62.0,74.0,12.0,0.9611811891259148,0.8519106054352057
BRB,-0.48962117038442887,0.8976811955250935,0.6904721822759619,0.9575983226007261,0.2922469772831624,0.442316167114598,0.5309308838515203,15.13501255775287,18.167198469844003,-4.7704190060255725,-14.570511830507959,-18.37347100702057,0.2072090132491316,52.0,60.0,8.0,0.9481127105265744,0.8542948816949205
BRN,0.00591557048707871,1.916918706889111,1.8189959153735769,2.075260342311963,0.10232239860607849,0.3505020475900521,0.5737241605105993,34.2546746719081,56.070241543039536,-1.155905955256431,-7.171949314433956,-17.696863171857235,0.09792279151553396,39.0,42.0,3.0,0.977156079739762,0.9282805068556604
BTN,-0.17979304262801676,2.2686951864657736,2.105571621606634,2.279076481718837,0.0867591458106816,0.2507139009836638,0.5725483160657726,28.89769126251546,65.99284844449006,-0.4690439376404343,-11.659711081193159,-12.353954596782469,0.16312356485913942,27.0,27.0,0.0,0.9673506657573359,0.8834028891880684
BWA,0.5525452870264607,1.995976639844056,1.9998069516373274,2.1078138490138,0.0736769932654674,0.1708576431685345,0.3932994279956657,23.190094437338544,53.381579590057214,2.0592556209598545,0.29152781454007126,-7.8806569026613875,-0.0038303117932715625,47.0,46.0,-1.0,1.016689400598607,1.0029152781454007
CAF,1.6569295695794617,2.9064122343985086,3.016977944826323,2.46249929839972,0.0643423892767681,0.0714449051136884,0.2560980010924594,11.103862619457432,39.802376624662884,5.06003856093673,8.766145782396562,52.40995418168228,-0.11056571042781481,49.0,43.0,-6.0,1.05927368242081,1.0876614578239656
CAN,0.39389198103746725,2.095126263737105,2.104480632368855,2.059140511810591,0.3192167760887783,0.4384929009738786,0.5561834571839813,13.736524325147876,17.423378056712767,0.37934825646896986,0.7134651370346523,3.505906386391233,-0.009354368631750085,43.0,43.0,0.0,1.0039994565522097,1.0071346513703465
CHE,0.029768197180287233,1.5267489360385114,1.4646884283088686,1.5700302077814392,0.3181400160336224,0.5004904634460479,0.6030862672318331,15.73176709066218,18.95663031487672,-2.0602203182962353,-4.607095429824226,-7.6938810381867455,0.0620605077296426,48.0,50.0,2.0,0.9774449699795367,0.9539290457017576
CHL,-0.5083739915792673,0.7872254886241447,0.5412104243946361,0.8935295664249819,0.2053356272854188,0.3923764308793819,0.6207629395343764,19.10902828051239,30.231623597959896,-2.148178123929645,-17.05325816744836,-23.491056840535794,0.24601506422950864,57.0,67.0,10.0,0.9603940658809452,0.8294674183255163
CHN,-1.0616872011163907,1.3820118069585094,1.044324061823883,1.3373105592466614,0.1974850924964956,0.44043215930923996,0.5830385191531298,22.302045878073333,29.523166117638777,-7.3560562777100325,-22.635540180338797,-19.96208595678899,0.33768774513462646,32.0,37.0,5.0,0.9077874263680277,0.7736445981966119
CIV,1.5541106056774894,2.979169784325327,3.084612516976184,2.78848875935784,0.054905928534023,0.0652814680375738,0.1467710987689598,11.889693841917543,26.73137540657593,3.957880496392696,8.343492133237662,25.239041331524458,-0.10544273265085703,48.0,44.0,-4.0,1.0502841302842232,1.0834349213323766
CMR,1.468006372119141,2.8656142509875293,2.9669284349431257,2.7190423345439214,0.0567185454588865,0.0824324088582523,0.2332058784245974,14.533590061473802,41.11633620675993,4.0888749990527495,8.004075853281623,20.730842088311064,-0.10131418395559616,48.0,45.0,-3.0,1.0487633435670252,1.0800407585328164
COD,1.8046769792843989,3.1102239757546326,3.2372063486795355,2.4733287098403904,0.0587788156448667,0.0700918685126121,0.2217359815775827,11.924682003818733,37.723792006507956,5.2444731540012945,10.131685358074183,78.70156708801113,-0.12698237292490255,48.0,42.0,-6.0,1.0650993656181347,1.101316853580742
