ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
AFG,Afghanistan,South Asia,16101460730.508835,377.5476581485456,42647492.0,69567757241.10588,904.8271455998079,76885135.0,187872348212.4981,1718.0376695237699,109352869.0,413914693957.2106,3178.6596495647964,130216739.0,0.042720393458843625,0.028033132705281984,0.014687260753561642,-1.734723475976807e-18,86291321111.04953,1540053097429.9011,1.0,1.0,0.2754349675767478,124,174,99,169,77,165,69,158
CMR,Cameroon,Sub-Saharan Africa,42224333289.570175,1449.825039307109,29123744.0,116871453093.66643,2287.2774390699515,51096317.0,240479669801.1164,3316.3399152287907,72513577.0,413374550620.4265,4651.1544374253,88875688.0,0.030017860672427597,0.015337796951236186,0.014680063721191409,1.734723475976807e-18,90304155570.61139,2146687805565.1277,1.0,1.0,0.13555839579148762,91,140,76,144,72,144,70,144
MMR,Myanmar,East Asia & Pacific,65475231594.317184,1201.3783902547464,54500091.0,137767340862.89526,2350.046835747563,58623232.0,233103812364.69485,4201.518177175373,55480853.0,403497698017.181,8125.388284359302,49658882.0,0.023927616514830115,0.0251516310497641,-0.001224014534933989,4.119968255444917e-18,101833689640.69513,1470538283574.9473,1.0,1.0,0.26822905989039,77,151,73,143,73,139,71,134
JOR,Jordan,Middle East & North Africa,46212626655.76223,4000.0971754359894,11552876.0,114965336970.99927,7024.0636923353195,16367354.0,219416047588.90646,11165.263872469774,19651667.0,360669536554.06665,16914.636225538026,21322926.0,0.02703564556442664,0.018971850543285713,0.00806379502114093,-1.734723475976807e-18,68921665616.92665,1595265364808.3628,1.0,1.0,0.20335997256200944,89,109,77,110,75,108,72,105
GTM,Guatemala,Latin America & Caribbean,82262291999.23517,4469.232182162435,18406359.0,175197592149.20523,7101.398713032354,24670857.0,271482741904.24164,10003.05239258532,27139990.0,334683425489.36035,12916.110301147073,25912091.0,0.018464108700191977,0.013963931186857868,0.0045001775133341115,-2.6020852139652106e-18,71526407925.29257,1659715603961.2437,1.0,1.0,0.1513764859749188,68,104,67,108,67,112,73,119
PNG,Papua New Guinea,East Asia & Pacific,26794577091.557068,2533.406327683488,10576502.0,74638027162.92393,5007.049040922433,14906590.0,158731960799.91833,9029.676498892897,17578920.0,315286337255.7313,16914.012166048793,18640541.0,0.03243791728128955,0.024981284590527772,0.007456632690761783,-4.336808689942018e-18,72665294721.90105,1134787959949.786,1.0,1.0,0.24841129922093141,106,125,98,122,83,118,74,106
SVK,Slovak Republic,Europe & Central Asia,107642687057.82248,19547.37214947128,5506760.0,150857916575.80188,30559.765682769183,4936488.0,223839453000.1576,54719.41514819126,4090677.0,312212815858.70166,91098.08540188352,3427216.0,0.014011418006202498,0.020251262198822947,-0.006239844192620449,0.0,75275921033.50594,1054080188280.4574,1.0,1.0,0.23337576986763772,60,45,70,45,74,43,75,40
ECU,Ecuador,Latin America & Caribbean,112700914968.792,6214.388998668356,18135478.0,191081071756.72433,8955.286561082128,21337237.0,266496596310.8717,12450.621271084588,21404281.0,305236978193.032,15987.556891445958,19092159.0,0.013109880433723542,0.012433464684440822,0.0006764157492827223,-1.734723475976807e-18,68897728331.86566,1278631174633.5344,1.0,1.0,0.14857999166642485,58,88,64,95,70,103,76,113
KHM,Cambodia,East Asia & Pacific,37299105345.55235,2114.6054851206923,17638801.0,93356433602.41075,4256.736892395455,21931455.0,175875671992.5666,7524.69360730857,23373134.0,299486433922.66394,13170.689307381397,22738858.0,0.027409207628825413,0.02406744197833254,0.003341765650492869,6.071532165918825e-18,67748510460.52085,1043612422240.3335,1.0,1.0,0.2670358759589841,96,131,83,127,80,125,77,118
DOM,Dominican Republic,Latin America & Caribbean,101427839930.17854,8875.723825326668,11427557.0,173918519965.52368,13382.16366509463,12996293.0,240527560144.02618,18616.609294144186,12920052.0,297030515131.67236,25441.782003601944,11674910.0,0.014137990382603549,0.013856222283039598,0.00028176809956395425,-3.469446951953614e-18,63199022300.73461,1076540055412.2389,1.0,1.0,0.16188813947627076,63,72,68,73,71,77,78,85
LBY,Libya,Middle East & North Africa,56863406768.67343,7704.000755542074,7381023.0,112854295501.10892,12186.49272926649,9260605.0,181958912398.8122,18412.806995250165,9882193.0,277843254350.9188,28398.97002309575,9783568.0,0.020873751341415774,0.017165961909866845,0.003707789431548931,-3.0357660829594124e-18,62286871870.91409,1044595732918.4633,1.0,1.0,0.19812098440075068,84,75,78,75,79,78,79,76
SDN,Sudan,Sub-Saharan Africa,34354828101.666832,680.9818489562775,50448963.0,86207578450.4487,1011.7502400078255,85206383.0,169339278877.63876,1456.203519864065,116288195.0,276603757418.7336,2020.6167861279864,136890755.0,0.027445308402141145,0.014310821462850143,0.013134486939291,1.734723475976807e-18,58464774872.63512,1285244682252.7502,1.0,1.0,0.12765073575458666,99,165,88,165,81,167,80,167
PAN,Panama,Latin America & Caribbean,76445209781.57703,16929.22295015167,4515577.0,137943957600.8485,24498.63206590474,5630680.0,204960067649.37518,34059.41112756209,6017722.0,268675553573.2915,45500.23286880456,5904927.0,0.016538556037935092,0.013008896666491798,0.0035296593714432907,3.0357660829594124e-18,65102238365.534676,1088066521521.0011,1.0,1.0,0.15872554859092994,70,52,72,54,76,59,81,61
MLI,Mali,Sub-Saharan Africa,21503297597.401703,878.4530973857651,24478595.0,67500733663.25699,1462.5085176817631,46154079.0,156008474514.56906,2341.3958498877146,66630542.0,265253350676.43085,3342.656831777893,79354048.0,0.0330589356521478,0.01758366725796638,0.015475268394181417,0.0,60605034595.372154,1160026565568.0493,1.0,1.0,0.13833004861178883,112,160,101,159,84,157,82,154
BHR,Bahrain,Middle East & North Africa,40794577918.730545,25384.775398093367,1607049.0,85873029075.1564,40137.618084500755,2139465.0,148682244999.12646,57000.31551319309,2608446.0,257189236828.4563,83224.06325437706,3090323.0,0.02422714428393294,0.015623512201021574,0.008603632082911363,1.734723475976807e-18,56368856378.48484,952101545035.5801,1.0,1.0,0.20438351752377565,94,35,89,34,86,40,83,42
AZE,Azerbaijan,Europe & Central Asia,58872587431.17792,5695.55931631699,10336577.0,109030845160.12708,9713.282234553153,11224923.0,168329256845.003,15587.256085867704,10799159.0,255783412681.4228,25523.924261616514,10021320.0,0.019328361427452537,0.019735913352167834,-0.00040755192471529726,8.131516293641283e-19,63629100191.64156,853040565905.735,1.0,1.0,0.22469627354243216,82,95,79,86,82,86,84,83
LUX,Luxembourg,Europe & Central Asia,71886934704.64862,106809.93989125191,673036.0,121300433117.09132,153260.8345004843,791464.0,183043950587.4876,231740.51115947214,789866.0,254084919710.60315,339690.262851914,747990.0,0.01661281588571614,0.01522346340072369,0.0013893524849924472,1.734723475976807e-18,70376943582.7669,923447042858.189,1.0,1.0,0.23225459009526975,73,1,75,1,78,1,85,1
ZMB,Zambia,Sub-Saharan Africa,27942770624.37288,1310.9466716409304,21314956.0,76139980735.9765,1999.2965629493413,38083385.0,150615711758.82343,2824.2565382795337,53329331.0,250531117846.43365,3885.7747968408444,64473916.0,0.02886085030886721,0.014297011454039478,0.014563838854827734,-1.734723475976807e-18,55329887322.22304,1107068149376.3447,1.0,1.0,0.128908684022285,104,147,95,150,85,150,86,150
MOZ,Mozambique,Sub-Saharan Africa,20828555796.139313,601.4292137495764,34631766.0,61464461559.01468,967.4726983315893,63530952.0,138053958030.20944,1551.773224441386,88965292.0,225391662288.74527,2160.0301768408067,104346534.0,0.031335719607864056,0.01682327139115184,0.01451244821671221,5.204170427930421e-18,47032821623.62317,1020558685122.5507,1.0,1.0,0.14468123000352845,115,167,104,166,88,166,87,166
NPL,Nepal,South Asia,34654790040.44239,1168.7540699376957,29651054.0,83818858090.35123,2419.571409327498,34642027.0,139680180732.11206,3934.330252462448,35502912.0,222039216945.81158,6975.470345485595,31831433.0,0.02443971134727761,0.023506072033738477,0.0009336393135391279,4.228388472693467e-18,48785341940.02493,829651130120.7559,1.0,1.0,0.2684979940554817,97,152,91,142,87,142,88,139
SEN,Senegal,Sub-Saharan Africa,26721705767.88144,1444.2616406911518,18501984.0,68903008519.30745,2269.162288844813,30364954.0,131357193852.80751,3225.184798438647,40728579.0,212104687556.38467,4511.503986400715,47014186.0,0.027257944431150313,0.014987267899854667,0.012270676531295648,-1.734723475976807e-18,50098557613.66317,918487549870.0476,1.0,1.0,0.1309645910043142,107,142,100,145,91,145,89,145
SVN,Slovenia,Europe & Central Asia,55924228181.68803,26395.576234680102,2118697.0,81137095503.4096,40946.2151673004,1981553.0,131197696508.9472,74693.66038322574,1756477.0,197053746055.66052,120741.42345069458,1632031.0,0.016572089576559854,0.020005984650572177,-0.003433895074012327,3.469446951953614e-18,46633799617.15962,589672720014.8389,1.0,1.0,0.23122252994058304,85,33,94,33,92,30,90,31
TCD,Chad,Sub-Saharan Africa,16771306600.926609,826.2084327941956,20299123.0,51877232484.00287,1335.0571746347136,38857686.0,111904803556.43259,1956.8639926239114,57185785.0,194281227856.80032,2793.539990481496,69546607.0,0.03223206910130986,0.016029181614617388,0.016202887486692467,3.469446951953614e-18,41808795031.5534,1007899921521.6366,1.0,1.0,0.12805085629389476,122,162,110,162,98,161,91,162
TUN,Tunisia,Middle East & North Africa,49442250681.623184,4027.1900071607397,12277109.0,86906608295.32764,6611.310467900469,13145141.0,132108859465.8098,10795.093086178762,12237862.0,178547091378.97955,16761.467558590244,10652235.0,0.016895355895609743,0.018763339346356652,-0.001867983450746906,-2.6020852139652106e-18,42219507908.54239,651751190288.769,1.0,1.0,0.21325436615202836,87,108,87,113,90,109,92,108
NER,Niger,Sub-Saharan Africa,14770593754.683376,546.4031013837529,27032412.0,44277968801.99266,843.1670288819028,52513876.0,103140706211.4029,1350.0812008122068,76395928.0,176019717311.9463,1938.1317374541695,90819274.0,0.03260470688372628,0.016659510287510032,0.015945196596216238,6.938893903907228e-18,37128574891.058075,811238419640.0115,1.0,1.0,0.1250947990240788,132,169,114,170,101,168,93,168
PRY,Paraguay,Latin America & Caribbean,44833529352.440674,6470.275566500072,6929153.0,85207780404.34026,9861.482022764085,8640464.0,126418131478.5886,13618.769173272753,9282640.0,173945196629.61096,19224.735643424297,9047989.0,0.017839263225884226,0.014328671915819088,0.003510591310065138,-8.673617379884035e-19,39533164266.54154,685500300862.7758,1.0,1.0,0.1570862612504241,90,86,90,85,93,92,94,99
HRV,Croatia,Europe & Central Asia,67985809864.24037,17543.253756585673,3875325.0,91052476806.72034,28153.36186419977,3234160.0,121949094471.95163,46467.454430292826,2624398.0,170013440241.31116,79392.1471689416,2141439.0,0.012060243279414472,0.01986486824382853,-0.007804624964414061,2.6020852139652106e-18,39201699900.93292,553369169410.9563,1.0,1.0,0.22234134099976174,76,49,84,48,95,47,95,45
BGR,Bulgaria,Europe & Central Asia,64556374857.58605,9553.02542889826,6757689.0,83378087524.12878,15434.050043552264,5402217.0,116140966192.94559,27278.49296222277,4257602.0,164912440584.1791,46701.555841439396,3531198.0,0.01234047104029114,0.020880520745031765,-0.008540049704740624,0.0,44461416059.3812,638676525044.8475,1.0,1.0,0.22931402889322813,78,70,93,67,97,64,96,60
BOL,Bolivia,Latin America & Caribbean,38814590086.11011,3126.851295251116,12413315.0,76137398158.85098,4726.047954008841,16110162.0,120234036875.17511,6767.783374888731,17765645.0,159325673710.02936,8970.755304281405,17760564.0,0.018580975797691423,0.013867675705804165,0.004713300091887258,0.0,37118431670.33284,636315605535.4928,1.0,1.0,0.15045009189031527,95,118,96,124,96,128,97,133
PSE,West Bank and Gaza,Middle East & North Africa,15232252768.78072,2771.797063272373,5495443.0,44126068209.532166,5220.851547840852,8451891.0,92214051604.15799,8669.786524857152,10636254.0,159320676955.78998,13875.465608708131,11482186.0,0.03088820966889604,0.021192451938208182,0.009695757730687857,0.0,33347900276.21017,675778996318.6816,1.0,1.0,0.20642312874891644,129,121,115,121,108,119,98,117
LBN,Lebanon,Middle East & North Africa,34407188866.00928,5926.182235779234,5805962.0,65611237814.87035,9374.024941903908,6999260.0,101977989570.9331,13704.477314790458,7441217.0,156214872322.35754,21718.856334734064,7192592.0,0.019907459539408215,0.01708948208103875,0.0028179774583694645,-1.3010426069826053e-18,35789571687.75236,690982046199.1539,1.0,1.0,0.21595979192409,98,91,102,90,102,91,99,95
LAO,Lao PDR,East Asia & Pacific,20848557495.028908,2683.2745389601623,7769819.0,55098559512.79609,5646.915049913587,9757285.0,99293969032.7136,9825.573993115702,10105666.0,155765789334.19675,16828.12349998528,9256278.0,0.026461431154093922,0.02415807385636259,0.002303357297731328,3.469446951953614e-18,40444721147.27079,564803315175.7377,1.0,1.0,0.2676406915122831,114,124,109,119,104,114,100,107
MNG,Mongolia,East Asia & Pacific,15920329263.2527,4580.677898471231,3475540.0,39974942203.47991,8880.374178851309,4501493.0,85728338312.34038,16656.819978378626,5146741.0,155237415161.4309,28126.057559625446,5519345.0,0.029965247278925092,0.023879598184180645,0.006085649094744447,0.0,36050791991.28753,554346608074.04,1.0,1.0,0.25807523562239204,125,102,120,97,112,83,101,80
BEN,Benin,Sub-Saharan Africa,18076531264.868267,1249.8704438298253,14462724.0,47396961287.02016,1939.8105832381746,24433809.0,98668990047.6861,2941.0902577790825,33548440.000000004,154260718955.91776,3896.6960272961896,39587568.0,0.028210916703064883,0.014961698955098269,0.013249217747966618,-3.469446951953614e-18,37773362104.30393,709963001223.3115,1.0,1.0,0.13584037854577094,119,149,111,151,105,149,102,149
TJK,Tajikistan,Europe & Central Asia,14953807206.16288,1411.9450739451684,10590927.0,41264305086.63104,2649.4544841949523,15574642.0,88247176966.51776,4656.746782151935,18950392.0,152745055656.33386,7561.043887319814,20201583.0,0.030576372350402437,0.02207948713355727,0.008496885216845163,3.469446951953614e-18,38515443995.952255,553724699166.2705,1.0,1.0,0.2264642422052205,130,143,117,140,110,137,103,136
UKR,Ukraine,Europe & Central Asia,78011584717.93037,2060.515830531744,37860221.0,104981123510.776,3281.672095344152,31990132.0,134292628989.99675,5889.2405471074435,22803047.0,149474420588.7097,9835.523910809608,15197403.0,0.008556157115321079,0.02056637323463409,-0.012010216119313008,-1.734723475976807e-18,36187786519.02146,559923754905.5391,1.0,1.0,0.21716814940777387,69,133,80,135,89,132,104,131
ZWE,Zimbabwe,Sub-Saharan Africa,23480548012.00185,1411.56796303665,16634373.0,55779873285.1035,2156.461882288673,25866385.0,103455285961.00812,3106.5507776041927,33302300.000000004,147006983456.0265,3955.3549209764756,37166572.0,0.024135628393990912,0.013557489736127864,0.010578138657863044,3.469446951953614e-18,31836970419.022263,671705808256.9238,1.0,1.0,0.12599393881202764,110,144,108,146,100,146,105,148
BLR,Belarus,Europe & Central Asia,61034323048.52695,6739.137876387475,9056696.0,83776906707.46481,11239.872499272804,7453546.0,109875128020.48038,19223.130647063448,5715777.0,141912888074.17444,32616.43932403327,4350962.0,0.01110232929249686,0.02074847933927775,-0.00964615004678089,1.734723475976807e-18,34931352647.255165,473657359433.9998,1.0,1.0,0.23181095241732746,80,80,92,78,99,74,106,72
GAB,Gabon,Sub-Saharan Africa,16483798769.943192,6492.363293966641,2538952.0,40950530116.81755,10025.75572698704,4084533.0,82228121657.80266,14669.316764542125,5605450.0,136123318482.39581,19718.52084603253,6903323.0,0.027778726613513917,0.014617522765964636,0.013161203847549284,-3.469446951953614e-18,31532595023.24973,605291043566.1743,1.0,1.0,0.14149408668967653,123,85,119,84,115,88,107,96
BFA,Burkina Faso,Sub-Saharan Africa,17407321979.44757,739.2026780259908,23548781.0,46261611780.57878,1240.1119670194996,37304383.0,88162932765.58308,1885.2934354470694,46763507.0,135074504899.91165,2709.3891595294917,49854228.0,0.0269596788582577,0.017090872932731562,0.009868805925526134,1.734723475976807e-18,27659903877.700336,548873349731.68225,1.0,1.0,0.14175730453468963,121,164,112,163,111,162,108,163
CRI,Costa Rica,Latin America & Caribbean,74251204349.21399,14474.172909313027,5129910.0,104514189779.8744,19520.220722220034,5354150.0,124037934825.9368,26075.733318828614,4756834.0,133178954959.8573,35265.42350347369,3776474.0,0.007687365159000969,0.011717593384041117,-0.004030228225040147,0.0,29677134021.059265,596054272714.8977,1.0,1.0,0.15583133142529781,71,58,81,62,94,67,109,70
CYP,Cyprus,Europe & Central Asia,31251436976.266697,23008.062373105655,1358282.0,56093447745.52556,37185.36100896501,1508482.0,82942101215.81436,58200.77651637416,1425103.0,132005582342.96243,103505.1333575586,1275353.0,0.018957616497413076,0.019786533114037944,-0.0008289166166248644,-3.7947076036992655e-18,34809278843.04251,422192516963.4308,1.0,1.0,0.23421709525163004,101,39,107,36,114,36,110,33
HND,Honduras,Latin America & Caribbean,27337308452.873775,2525.222468496852,10825703.0,58062970934.64908,3910.81263718205,14846779.0,90119777167.97275,5340.923712312243,16873444.0,126530372360.3174,7429.861611693157,17029977.0,0.020160921024131594,0.014199711417912247,0.005961209606219346,1.734723475976807e-18,28796302143.657852,481634389647.17316,1.0,1.0,0.1631325463860898,105,126,106,129,109,135,111,138
LTU,Lithuania,Europe & Central Asia,54905206232.319824,19203.60050236606,2859110.0,74868319498.5344,33145.55573002629,2258774.0,94537055450.39958,56061.0935814154,1686322.0,118239495416.95401,97825.71445339236,1208675.0,0.010093473875444008,0.02142223268203287,-0.011328758806588863,0.0,24974592451.93623,354127116691.8184,1.0,1.0,0.23212485256611118,86,46,97,42,107,41,112,36
URY,Uruguay,Latin America & Caribbean,63216508444.3689,18666.725460660964,3386588.0,87173298346.40048,26786.667445029176,3254354.0,100449853202.38689,35523.053665311476,2827737.0,111877149506.28438,49814.237985385895,2245887.0,0.007510998858790857,0.012915240720377601,-0.005404241861586746,1.734723475976807e-18,25802913581.704205,474032041249.66174,1.0,1.0,0.15176036408755114,79,47,86,51,103,55,113,58
SOM,Somalia,Sub-Saharan Africa,8646447378.074823,454.8571042480973,19009151.0,26781787915.429573,719.8145291187084,37206512.0,62583015329.62457,1130.752125322649,55346361.0,109854764995.17984,1630.7631057666601,67364024.0,0.03344750850441379,0.016800263608769076,0.016647244895644713,0.0,21773127450.940502,478109726228.0838,1.0,1.0,0.13438926335496565,144,171,135,172,122,172,114,171
CUB,Cuba,Latin America & Caribbean,83175936668.17276,7575.371632405919,10979783.0,87264575447.91714,9301.277419440905,9381999.0,98361388611.91516,13495.746774727411,7288325.0,108238456589.41212,19407.025965230398,5577282.0,0.0034655084388579603,0.01237806254058699,-0.008912554101729028,-3.469446951953614e-18,23359288472.755226,423692501108.735,1.0,1.0,0.15509729248975707,67,76,85,91,106,95,115,98
MWI,Malawi,Sub-Saharan Africa,11920469531.131622,550.4646547328732,21655286.0,33892698015.769043,907.1512655296883,37361683.0,64713022755.65116,1276.1681427827043,50708853.0,107105246294.99664,1811.0072378743896,59141258.0,0.028888880397512036,0.01566941718611455,0.013219463211397485,1.734723475976807e-18,27208935091.369667,500821580958.284,1.0,1.0,0.14091445483271306,140,168,127,168,120,170,116,169
GIN,Guinea,Sub-Saharan Africa,14855398187.430418,1006.8190209095163,14754785.0,37533191365.0128,1603.668382442209,23404584.0,71072642910.16959,2396.984522476167,29650856.0,103071760587.91524,3220.2833515980165,32007047.0,0.02548765969581749,0.01529833521755237,0.010189324478265118,1.734723475976807e-18,22585953484.496574,463740221586.6815,1.0,1.0,0.14175879028005464,131,155,124,155,118,156,117,157
RWA,Rwanda,Sub-Saharan Africa,14208450902.521805,996.6249871039644,14256567.0,35631040465.48918,1569.1025931267643,22707910.0,66477644807.92662,2275.5283519698437,29214158.0,101391649856.14638,3093.1565826891842,32779346.0,0.02585728707423569,0.014902274189208137,0.010955012885027551,1.734723475976807e-18,22215954657.440933,402028201667.26526,1.0,1.0,0.13881013080718588,135,156,125,158,119,158,118,159
MDG,Madagascar,Sub-Saharan Africa,14080592313.44173,440.500913357795,31964956.0,34467713008.85559,648.0662814209254,53185475.0,63408064867.87743,876.252908096982,72362744.0,100916671283.65527,1182.5089496529304,85341148.0,0.025914443709927508,0.012993173288463791,0.012921270421463717,0.0,22137535242.730686,460797293242.52704,1.0,1.0,0.12049242481698803,136,172,126,173,121,174,119,173
VEN,"Venezuela, RB",Latin America & Caribbean,41039991076.285,1444.7881202723356,28405543.0,62589628167.84935,2012.859420241245,31094883.0,79142099680.0765,2574.2670382202973,30743547.0,94616645163.60619,3345.6433883597037,28280553.0,0.010990610924480514,0.011048636015092332,-5.802509061181762e-05,-5.21772295508649e-19,19572748477.216835,386579495250.2271,1.0,1.0,0.1304215294094663,93,141,103,149,116,151,120,153
GEO,Georgia,Europe & Central Asia,23501756099.31068,6172.214529964697,3807670.0,38023285975.77823,10377.494730036029,3664014.0,60653522891.899086,18186.249023471366,3335131.0,92014562791.11563,30987.563086288937,2969403.0,0.01795883828607504,0.021230634746624084,-0.0032717964605490477,3.903127820947816e-18,22382981769.82418,341918320168.5987,1.0,1.0,0.23165728842661965,109,90,123,82,125,79,121,74
BWA,Botswana,Sub-Saharan Africa,18308585315.443417,7262.029311134141,2521139.0,38674339961.27395,11250.946189820286,3437430.0,62052014098.89012,16092.882378694629,3855867.0,85719622485.3208,22341.29064664685,3836825.0,0.02031199570785145,0.014786542837586842,0.005525452870264606,2.6020852139652106e-18,18998235043.75429,375936357571.06903,1.0,1.0,0.15813981871676622,118,77,122,76,123,84,122,93
ISL,Iceland,Europe & Central Asia,23675334535.505974,60181.940170987946,393396.0,42546464455.45314,98261.32167368327,432993.0,61432871382.32138,149030.4169462234,412217.0,85381011787.57065,235480.55829459446,362582.0,0.016877499504797267,0.017950737432754278,-0.0010732379279570121,1.0842021724855044e-18,21570524558.070644,301323857322.7645,1.0,1.0,0.22593299791282195,108,8,116,6,124,7,123,7
EST,Estonia,Europe & Central Asia,28222284818.561646,20743.35216785147,1360546.0,39861170665.86362,33945.576828663005,1174267.0,57402163636.10311,58493.77445498198,981338.0,82830823991.81223,100339.82189260636,825503.0,0.014166952037998623,0.020741274027944488,-0.006574321989945865,8.673617379884035e-19,21666795691.840794,274504449656.55804,1.0,1.0,0.23267929217810382,103,44,121,41,126,35,124,34
MRT,Mauritania,Sub-Saharan Africa,8319741953.7029,1609.4227571510592,5169395.0,23175621351.886726,2461.407268225207,9415598.0,47180946008.10153,3435.150922863517,13734752.0,81621101524.9409,4768.014097811019,17118469.0,0.030045481401141664,0.014290188259715342,0.015755293141426326,-3.469446951953614e-18,15999015454.410297,378978269451.8442,1.0,1.0,0.1285493729774231,146,139,138,141,131,143,125,143
GNQ,Equatorial Guinea,Sub-Saharan Africa,9591313427.93759,5068.022372300995,1892516.0,25689536002.965866,8171.678975714777,3143728.0,47876454338.22572,11291.219798697102,4240149.0,80895493024.15428,16168.67627610328,5003223.0,0.028056582558747902,0.015264804347568103,0.012791778211179798,1.734723475976807e-18,16005220771.845446,371190871994.3251,1.0,1.0,0.14248341277783147,141,98,136,102,130,106,126,112
MAC,"Macao SAR, China",East Asia & Pacific,41386039513.7747,57459.70148886752,720262.0,59404201269.606445,88814.1035038819,668860.0,73964613580.59506,146735.3880440636,504068.0,76987281299.14178,232471.98189179445,331168.0,0.008167060738500436,0.018390603307207314,-0.010223542568706877,0.0,21687591698.807217,233487648309.617,1.0,1.0,0.24723495307865215,92,11,105,11,117,8,127,8
TGO,Togo,Sub-Saharan Africa,8428949720.756145,885.8371690156865,9515236.0,20996936103.22216,1347.2720691447873,15584778.0,43969857713.93707,2040.937604939534,21543950.0,75040586846.33134,2853.1724545361453,26300754.0,0.02876785459404463,0.015390179533636217,0.013377675060408411,0.0,17041344761.382093,339625999506.632,1.0,1.0,0.1365976460793127,145,159,141,161,133,160,128,161
PRI,Puerto Rico,Latin America & Caribbean,97685034896.82481,30129.20682869579,3242204.0,99809616185.06894,39860.165873028825,2503994.0,83773785042.16306,50413.11069330876,1661746.0,73575094264.72119,73898.39976368732,995625.0,-0.0037294973415430764,0.011805212444938267,-0.015534709786481343,-1.734723475976807e-18,15590629682.198137,310512757851.62396,1.0,1.0,0.15701400809364527,64,30,82,35,113,45,129,49
LVA,Latvia,Europe & Central Asia,31272257455.66175,16706.41697833972,1871871.0,41082664102.47779,27138.58681239904,1513810.0,56110854418.49014,47528.77384109837,1180566.0,73502514857.9855,79430.32022614227,925371.0,0.011244582370345929,0.020514306136460617,-0.009269723766114691,3.469446951953614e-18,18622832939.079742,239105551172.20978,1.0,1.0,0.22838430417492725,100,53,118,50,127,46,130,44
NAM,Namibia,Sub-Saharan Africa,11945908887.613407,3942.3737414697275,3030131.0,27476291553.628498,6089.197408069297,4512301.0,47157159783.22803,8562.774452129743,5507229.0,64972309604.84178,11016.094694158131,5897944.0,0.02228384612880734,0.013520715040729782,0.008763131088077558,0.0,14274470175.089827,323643591399.3808,1.0,1.0,0.13330179611557733,139,110,133,117,132,120,131,127
GUY,Guyana,Latin America & Caribbean,19382782995.657814,23322.206935805534,831087.0,33844108117.92055,35981.135711216855,940607.0,48848339796.70143,51200.490322098645,954060.0,63632657541.12335,71581.6574360858,888952.0,0.01564133716223098,0.014755695605795783,0.0008856415564351946,3.144186300207963e-18,13111263375.74766,240961134254.50653,1.0,1.0,0.1532339280968417,116,37,128,37,129,44,132,50
BRN,Brunei Darussalam,East Asia & Pacific,13460545148.387642,29089.98110824372,462721.0,23825839085.265022,45858.518384653325,519551.00000000006,37144263901.79107,73776.07915775239,503473.0,56644695455.70151,121867.39296760694,464806.0,0.018908362120811328,0.01884920641594054,5.9155704870787096e-05,1.3484764520288461e-18,12634779166.43446,176783906222.59827,1.0,1.0,0.2288663805235051,137,32,137,29,137,31,133,30
MLT,Malta,Middle East & North Africa,18896653230.781654,35019.28853921772,539607.0,31424279508.47763,58657.91990322879,535721.0,43388211628.01349,94302.51866569908,460096.0,56632913046.87012,157343.36776632842,359932.0,0.01444217750194519,0.01977015081907966,-0.005327973317134469,8.673617379884035e-19,15320002897.466463,175061373245.6617,1.0,1.0,0.23320109036196607,117,27,129,27,134,26,134,26
SLV,El Salvador,Latin America & Caribbean,28731074808.489555,4533.007248042077,6338193.0,44799055737.314896,6723.207190098622,6663346.0,52636675111.94966,8522.914326500646,6175901.0,55692140664.68204,10977.660297874043,5073225.0,0.008708680958493328,0.01163785203739291,-0.00292917107889958,-2.6020852139652106e-18,13248670277.851526,207281638670.02115,1.0,1.0,0.14176745214826883,102,103,113,112,128,121,135,128
SLE,Sierra Leone,Sub-Saharan Africa,9546574083.42094,1104.669032712592,8642022.0,22667475074.205715,1750.610605943681,12948325.0,38870812714.080154,2506.5225106151074,15507865.0,52701662692.743744,3307.4442065411617,15934256.0,0.022479798023485993,0.01442934178810471,0.008050456235381283,0.0,11674856817.934196,269302134975.9145,1.0,1.0,0.1291839675155158,142,153,140,153,135,152,136,156
BIH,Bosnia and Herzegovina,Europe & Central Asia,21194630274.429985,6698.1465370910555,3164253.0,27609562491.703453,11245.492665754897,2455167.0,34917728303.652054,19376.72383522723,1802045.0,50698355818.376015,37101.94130558868,1366461.0,0.011475600260533325,0.022524190035126585,-0.01104858977459326,0.0,11829415775.941942,168350182324.6952,1.0,1.0,0.25295478621224016,113,81,132,77,139,73,137,66
HTI,Haiti,Latin America & Caribbean,14387964510.412056,1222.1613800988227,11772557.0,26852894110.628693,1825.3786970898573,14710862.0,38398498583.70819,2442.0425370652124,15723927.0,50194368809.166214,3312.920646000009,15151093.0,0.016440931395648225,0.013121174426550924,0.003319756969097304,-3.0357660829594124e-18,10093124733.923418,210132666409.6028,1.0,1.0,0.13576454924310016,133,150,134,152,136,153,138,155
