ISO3,Region,n_obs,beta_growth,growth_hdi_lo,growth_hdi_hi,beta_decline,decline_hdi_lo,decline_hdi_hi
PRY,Latin America & Caribbean,6,0.9186377528527082,0.4263388677400736,1.4011425096866506,0.8824135424336552,-0.12009053024494709,1.9115964254393367
LAO,East Asia & Pacific,3,0.9222875354643589,0.4255387499718171,1.4711811352761324,0.8500739634321796,-0.15512955313620924,1.8471752463681805
HKG,East Asia & Pacific,5,0.9255390798301393,0.4170625022110254,1.4391049956267292,0.8533255077979608,-0.2277400555994875,1.8186429389615637
VNM,East Asia & Pacific,3,0.9267941557664792,0.38300591239891985,1.4737369298406944,0.8545805837343036,-0.18222322773136235,1.847005059029842
SYC,Sub-Saharan Africa,6,0.9312894718824954,0.43184683081384834,1.4651936562642074,0.8705446253211406,-0.1939703591120865,1.9317556624779832
BTN,South Asia,5,0.9354285907603829,0.40536640750285735,1.4581736541374493,0.8789045385412142,-0.2615578431785982,1.9015059634007605
DOM,Latin America & Caribbean,6,0.9402995735028097,0.4649898029472819,1.4194365483448048,0.9040753630837589,-0.11938119371810163,1.925346166492612
THA,East Asia & Pacific,6,0.941943614829398,0.4822918290934702,1.4850406067729036,0.8697300427972229,-0.17144485473627302,1.8358950365282827
PAN,Latin America & Caribbean,6,0.9444740042480653,0.4859419868040662,1.4362211949742834,0.9082497938290155,-0.1809459735267287,1.9037606417671011
PRI,Latin America & Caribbean,6,0.9452737574128978,0.4470070626690739,1.495267421775758,0.9090495469938448,-0.08798809774084271,1.9546518118490346
BFA,Sub-Saharan Africa,6,0.9465970660655768,0.4932826846373096,1.4577081647312595,0.8858522195042219,-0.21745996386623423,1.8879014164708563
MOZ,Sub-Saharan Africa,4,0.983233715007054,0.5087321976866704,1.5006152021800108,0.9224888684456939,-0.14818965352626023,2.014111507818307
UGA,Sub-Saharan Africa,3,0.9844110534979211,0.5083572689998076,1.514834478324569,0.9236662069365668,-0.20645574307566217,1.9358787173234007
GNQ,Sub-Saharan Africa,4,0.9847453404142069,0.592302651809043,1.4263885359066895,0.9240004938528549,-0.15864510530209563,1.9198899039672312
ETH,Sub-Saharan Africa,5,0.9925138778830519,0.5289021315530454,1.471502172318711,0.9317690313216961,-0.12468925789196894,1.9877549571255564
SWZ,Sub-Saharan Africa,5,1.0192741838563786,0.4940792166640097,1.5279589971401986,0.9585293372950223,-0.1736309717968234,2.0309619364024307
SGP,East Asia & Pacific,6,1.0262189306768796,0.5203175614679555,1.537247382587429,0.9540053586447025,-0.15306352713579396,1.9076785789692154
CHN,East Asia & Pacific,6,1.0272746600349782,0.49546793016737195,1.588189575955617,0.9550610880028088,-0.05405336178679604,2.028798377000479
CPV,Sub-Saharan Africa,4,1.0382345725282913,0.5305369854700521,1.607567434113651,0.9774897259669395,-0.06536133334034333,2.1156313002015485
HND,Latin America & Caribbean,6,1.0498121688362607,0.5759529616135433,1.505921553663079,1.0135879584172107,-0.03342899482442263,2.03115806746918
KOR,East Asia & Pacific,6,1.085246309641305,0.5425674549274814,1.658382435401985,1.013032737609125,-0.06747075117182888,2.0200833004399024
BWA,Sub-Saharan Africa,6,1.169697675868935,0.679292005846878,1.6840047535086458,1.1089528293075772,-0.02642444566665003,2.1763579875896935
