ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
KWT,Kuwait,Middle East & North Africa,122336288131.5622,24791.998092527218,4934507.0,226286042095.02588,35536.23004635006,6367756.0,441705574053.9853,56472.115509778785,7821658.0,791688360990.0916,82450.24022981965,9602014.0,0.02457097523713566,0.0158115002512817,0.00875947498585396,0.0,162973478453.5887,2976381006324.9062,0.9200000000000002,0.9200000000000002,0.19223829023049518,57,36,59,38,56,42,52,46
TZA,Tanzania,Sub-Saharan Africa,71511273169.94342,1043.0441862894716,68560157.0,197768073589.44073,1525.7397949713522,129621102.0,432461069102.16113,2175.215904468598,198812940.0,783114249514.2896,2979.4931451019725,262834721.00000003,0.03149241439337436,0.01381065343134745,0.017681760962026907,0.0,157365812291.99152,3512778497817.3633,0.9200000000000002,0.9200000000000002,0.1311741746338882,75,154,62,156,57,156,53,156
OMN,Oman,Middle East & North Africa,92118028645.11627,17441.51583215273,5281538.0,218296963072.812,27890.239848260164,7827002.0,395978182797.23425,39474.00411840563,10031366.0,742686460462.2959,61404.44035386997,12094996.0,0.027463201177448132,0.01656090551737071,0.010902295660077421,1.734723475976807e-18,172759954465.9693,2377712039663.174,0.9200000000000002,0.9200000000000002,0.2181683695639723,65,50,61,49,59,52,54,54
CIV,Cote d'Ivoire,Sub-Saharan Africa,73123806476.2682,2289.8252588607334,31934230.0,188274944639.77368,3377.3116992743853,55746985.0,391353792154.78723,4817.513734425459,81235636.0,703679516183.3032,6763.364573804014,104042819.0,0.02979169784325327,0.014250591786478379,0.015541106056774895,-1.734723475976807e-18,153364692560.6284,3285159020847.1543,0.9200000000000002,0.9200000000000002,0.13403816483658057,72,128,64,133,61,136,55,139
ROU,Romania,Europe & Central Asia,240687526848.85406,12657.713014467989,19015088.0,333632764646.25696,20816.57374665504,16027266.0,479462275461.6541,36988.03988555209,12962630.0,694620665713.0803,64506.75445426322,10768185.0,0.013945610114526164,0.02142767348301471,-0.007482063368488548,1.734723475976807e-18,167176640299.09497,2332385070604.5205,0.9200000000000002,0.9200000000000002,0.23102088382101532,45,62,52,59,54,54,56,52
PER,Peru,Latin America & Caribbean,225673750818.3434,6595.205835806606,34217848.0,377938813003.7837,9312.536165934069,40583876.0,518469242852.9116,12523.307604712454,41400344.0,634374037561.7277,16622.6118216219,38163319.0,0.013599320647744264,0.01216343328718123,0.001435887360563034,6.505213034913027e-19,155598960271.95975,2738215121950.3486,0.9200000000000002,0.9200000000000002,0.1500686444065562,48,82,48,90,53,101,57,108
GRC,Greece,Europe & Central Asia,224111909946.42966,22304.537388213743,10047817.0,297237787283.0534,33730.7603110068,8812069.0,423174270235.9304,58202.83825351854,7270681.0,628117774576.0066,100089.24670608083,6275577.0,0.013560291617711153,0.01975358061769319,-0.006193288999982038,0.0,173515852458.62994,2033264972786.428,0.9200000000000002,0.9200000000000002,0.22839934485425503,50,40,55,43,58,40,58,37
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,57764649697.7874,528.6111279314625,109276265.0,170413367340.5199,780.8313147579577,218246072.0,383260912834.14575,1136.7701780190012,337148986.0,614093510158.3813,1425.772100628955,430709445.0,0.031102239757546328,0.013055469964702337,0.01804676979284399,0.0,122793465135.58165,2940150990628.4004,0.9200000000000002,0.9200000000000002,0.1177854326220299,83,170,67,171,62,171,59,172
HUN,Hungary,Europe & Central Asia,160822085387.33902,16620.487972453775,9676135.0,244300274689.7562,27998.91794443891,8725347.0,375772840599.9935,47585.228492719936,7896838.0,605485558182.747,81156.20095515245,7460743.0,0.017443842334186582,0.020864994144520685,-0.0034211518103341013,-1.3010426069826053e-18,148613323561.45715,2047220359561.4146,0.9200000000000002,0.9200000000000002,0.23869217336946708,54,54,58,48,64,48,60,48
MAR,Morocco,Middle East & North Africa,133821663983.33578,3514.1161219833166,38081173.0,254826077531.4713,5866.103803884251,43440431.0,394338831212.989,9276.393987055988,42509927.0,542021964985.31274,14307.271441634446,37884370.0,0.018405243140199496,0.018473419285566645,-6.81761453671487e-05,1.7618285302889447e-19,116585392392.83878,2137030217393.8018,0.9200000000000002,0.9200000000000002,0.21436523287027068,56,117,57,117,60,115,61,115
CHL,Chile,Latin America & Caribbean,285164628740.60034,14427.924752611621,19764771.0,397556311903.00195,19564.4845064342,20320306.0,472137616811.28906,26903.338882882363,17549406.0,518716779281.1853,38621.96486603335,13430616.0,0.007872254886241447,0.012955994802034122,-0.005083739915792673,-1.734723475976807e-18,118987856501.30347,2125078741316.8608,0.9200000000000002,0.9200000000000002,0.15804557663352323,42,59,47,63,55,65,62,67
KEN,Kenya,Sub-Saharan Africa,101581493378.56432,1800.038881164242,56432944.0,221751904009.64255,2652.749273295207,83593239.0,376361952393.92377,3761.2642202844954,100062620.0,513664556503.0064,4929.815169589919,104195500.0,0.021325119366259894,0.013256489882641763,0.008068629483618129,1.734723475976807e-18,118440962734.76811,2278158572269.168,0.9200000000000002,0.9200000000000002,0.13584030406194136,62,136,60,139,63,142,63,142
LKA,Sri Lanka,South Asia,89841852087.30634,3888.65753347184,23103565.0,178783816485.93506,7205.047555842563,24813690.0,310738688207.8061,13037.918172423319,23833459.0,506636040825.9342,23842.362503024047,21249406.0,0.022759762526208822,0.023860525586551225,-0.0011007630603424015,-8.673617379884035e-19,113025747869.19012,1783478656804.514,0.9200000000000002,0.9200000000000002,0.28211101231322494,66,111,65,106,65,99,64,88
HKG,"Hong Kong SAR, China",East Asia & Pacific,337016280806.055,45451.16882837739,7414909.0,451201360460.3519,74081.36356261194,6090619.0,536569087446.67163,138244.504734019,3881305.0,476743661604.6345,229171.62147249328,2080291.0,0.004563785647380234,0.02128727137527589,-0.016723485727895657,0.0,137460096096.7443,1406379137489.901,0.9200000000000002,0.9200000000000002,0.2677536587862341,40,19,44,18,50,11,65,9
TKM,Turkmenistan,Europe & Central Asia,59395060761.00869,7925.15532875033,7494498.0,141465803986.88116,14675.320454403927,9639708.0,260263756403.2824,25340.437861888564,10270689.0,427454779088.6554,42974.97285892678,9946598.0,0.02596891358069017,0.02224442105658156,0.0037244925241086122,-2.168404344971009e-18,120648522881.59923,1546472676270.479,0.9200000000000002,0.9200000000000002,0.2322134220744165,81,74,71,69,69,68,66,62
GHA,Ghana,Sub-Saharan Africa,71641064559.57791,2080.9307536017054,34427414.0,154884114640.82703,3063.7938528379314,50553047.0,265215185249.9687,4280.988327565258,61951859.0,414984279216.5508,6143.569605069439,67547746.0,0.02311279212073994,0.01424461408967591,0.00886817803106403,-1.734723475976807e-18,83086052322.30515,1979410675845.8735,0.9200000000000002,0.9200000000000002,0.13523534999086276,74,132,69,137,66,138,67,140
MMR,Myanmar,East Asia & Pacific,65475231594.317184,1201.3783902547464,54500091.0,137148562784.21863,2339.491667470989,58623232.0,234157045642.2594,4220.501902561941,55480853.0,409817047843.5083,8252.643461516276,49658882.0,0.02413209089223482,0.025356105427168808,-0.001224014534933989,6.505213034913027e-19,103437294941.4914,1493399721282.7048,0.9200000000000002,0.9200000000000002,0.26822905989039,77,151,72,142,72,139,68,133
UGA,Uganda,Sub-Saharan Africa,47175523656.87273,943.2257698710766,50015092.0,127932308305.00632,1497.489269845534,85431202.0,248809659355.28668,2232.062967310838,111470717.0,385807824856.801,3192.8432311077145,120835192.0,0.027650844617459324,0.016044229253068996,0.011606615364390324,3.469446951953614e-18,85332885807.65572,1575335291184.0857,0.9200000000000002,0.9200000000000002,0.14641707678018168,88,158,74,158,70,155,69,153
AFG,Afghanistan,South Asia,16101460730.508835,377.5476581485456,42647492.0,65620522791.024124,853.4877748608249,76885135.0,172997065733.53113,1582.007562449332,109352869.0,379254649541.31226,2912.4876913198714,130216739.0,0.04156970896720658,0.02688244821364494,0.014687260753561642,1.734723475976807e-18,78449133315.87662,1424184873476.7937,0.9200000000000002,0.9200000000000002,0.2754349675767478,124,174,100,169,79,165,70,158
CMR,Cameroon,Sub-Saharan Africa,42224333289.570175,1449.825039307109,29123744.0,110780799025.95618,2168.077965892457,51096317.0,221054514989.50354,3048.456911586413,72513577.0,372733431706.5801,4193.873938917694,88875688.0,0.028656142509875294,0.013976078788683885,0.014680063721191409,0.0,81779939651.17145,1956191678033.7036,0.9200000000000002,0.9200000000000002,0.13555839579148762,91,140,78,144,74,144,71,144
JOR,Jordan,Middle East & North Africa,46212626655.76223,4000.0971754359894,11552876.0,111504527323.56522,6812.617807592187,16367354.0,210191487797.4557,10695.860447739913,19651667.0,344918637766.4912,16175.952482623221,21322926.0,0.026448098574650292,0.018384303553509364,0.00806379502114093,-1.734723475976807e-18,65931183296.69039,1536500720035.2217,0.9200000000000002,0.9200000000000002,0.20335997256200944,89,109,76,110,75,108,72,109
GTM,Guatemala,Latin America & Caribbean,82262291999.23517,4469.232182162435,18406359.0,170323808528.34918,6903.846450423233,24670857.0,263522560246.81058,9709.751560218356,27139990.0,328012565315.9956,12658.668314957507,25912091.0,0.01819919856923651,0.013699021055902398,0.0045001775133341115,-8.673617379884035e-19,70125313198.66908,1626054207512.276,0.9200000000000002,0.9200000000000002,0.1513764859749188,68,104,68,109,68,113,73,121
SVK,Slovak Republic,Europe & Central Asia,107642687057.82248,19547.37214947128,5506760.0,153785860847.25378,31152.888621881342,4936488.0,231403071326.97565,56568.4045274109,4090677.0,326739151825.2184,95336.60902178864,3427216.0,0.014609800826327951,0.0208496450189484,-0.006239844192620449,1.734723475976807e-18,79339865013.07513,1108738662572.7449,0.9200000000000002,0.9200000000000002,0.23337576986763772,60,45,70,45,73,41,74,39
ECU,Ecuador,Latin America & Caribbean,112700914968.792,6214.388998668356,18135478.0,188783802243.20465,8847.621753613397,21337237.0,264741223229.42783,12368.610897484845,21404281.0,307771645336.5654,16120.316478433133,19092159.0,0.013218691540944986,0.012542275791662266,0.0006764157492827223,-1.734723475976807e-18,69495699982.74574,1289630949166.4548,0.9200000000000002,0.9200000000000002,0.14857999166642485,58,88,63,96,67,104,75,111
PNG,Papua New Guinea,East Asia & Pacific,26794577091.557068,2533.406327683488,10576502.0,72372399914.65292,4855.060742574454,14906590.0,151883828158.62604,8640.111460694174,17578920.0,300626208343.4914,16127.547389503952,18640541.0,0.031811422902340646,0.024354790211578863,0.007456632690761783,-8.673617379884035e-19,69163152305.0041,1089531655764.2559,0.9200000000000002,0.9200000000000002,0.24841129922093141,106,125,97,123,83,118,76,110
DOM,Dominican Republic,Latin America & Caribbean,101427839930.17854,8875.723825326668,11427557.0,172158440559.7625,13246.734323376866,12996293.0,239596636058.17273,18544.556636317928,12920052.0,300303690909.91046,25722.141833205606,11674910.0,0.014282192850763042,0.014000424751199088,0.00028176809956395425,0.0,63896999593.22712,1088896509596.3647,0.9200000000000002,0.9200000000000002,0.16188813947627076,63,72,66,73,71,77,77,85
KHM,Cambodia,East Asia & Pacific,37299105345.55235,2114.6054851206923,17638801.0,91736755656.05045,4182.885068776807,21931455.0,172736835925.65784,7390.401130017816,23373134.0,297098253377.8916,13065.662900832205,22738858.0,0.027303862665263225,0.023962097014770357,0.003341765650492869,-8.673617379884035e-19,66980052502.3461,1034975175167.3776,0.9200000000000002,0.9200000000000002,0.2670358759589841,96,131,84,126,80,125,78,120
