ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
MMR,Myanmar,East Asia & Pacific,65475231594.317184,1201.3783902547464,54500091.0,136964349342.87003,2336.349339164208,58623232.0,239220319796.52747,4311.76355195057,55480853.0,428658710960.15125,8632.065276059804,49658882.0,0.024723541174179176,0.025947555709113158,-0.001224014534933989,7.589415207398531e-18,97644915140.8,1697243811562.069,0.8584697757097333,0.7742871630324237,0.26822905989039,77,151,71,141,73,136,66,131
UGA,Uganda,Sub-Saharan Africa,47175523656.87273,943.2257698710766,50015092.0,132945891409.50464,1556.1748904048504,85431202.0,271409316745.3493,2434.8037228947696,111470717.0,411155324587.969,3402.6124159919323,120835192.0,0.02848810355672097,0.016881488192330645,0.011606615364390324,0.0,90060892267.81172,1659959412105.5261,0.9764033840588299,0.9031289157495885,0.14641707678018168,88,158,74,154,65,151,67,149
SVK,Slovak Republic,Europe & Central Asia,107642687057.82248,19547.37214947128,5506760.0,164435364070.32684,33310.19219945979,4936488.0,260490679289.15802,63679.112110087895,4090677.0,386476183634.3479,112766.80070189563,3427216.0,0.01681911784994393,0.02305896204256438,-0.006239844192620449,-3.469446951953614e-18,84935194451.9803,1562228475806.4897,0.8104662529795293,0.6946931147910815,0.23337576986763772,60,45,68,44,67,38,68,39
GHA,Ghana,Sub-Saharan Africa,71641064559.57791,2080.9307536017054,34427414.0,147555982528.93073,2918.834596239683,50553047.0,245850684114.02704,3968.4149609461606,61951859.0,379906271240.5773,5624.26274357959,67547746.0,0.02195073856230359,0.013082560531239565,0.00886817803106403,-5.204170427930421e-18,81743684821.34828,1935185243732.8137,0.8266160597280983,0.7533415914188568,0.13523534999086276,74,132,69,137,71,140,69,140
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,57764649697.7874,528.6111279314625,109276265.0,133644135399.70206,612.3552839920164,218246072.0,252854009439.806,749.9770722721556,337148986.0,378906403523.6824,879.7262468290714,430709445.0,0.024748845085910933,0.006702075293066942,0.01804676979284399,0.0,74665698732.01346,1793533598449.9395,0.6150593094477675,0.5417848411385262,0.1177854326220299,83,170,73,172,70,172,70,172
CMR,Cameroon,Sub-Saharan Africa,42224333289.570175,1449.825039307109,29123744.0,103680843168.49002,2029.1255663004051,51096317.0,195290686100.21347,2693.160290523435,72513577.0,333854505931.0868,3756.4210578160228,88875688.0,0.02720669228931702,0.012526628568125609,0.014680063721191409,1.734723475976807e-18,78903403196.8691,1719637492437.6218,0.8163210895799712,0.7430466212707297,0.13555839579148762,91,140,81,144,76,143,71,143
AFG,Afghanistan,South Asia,16101460730.508835,377.5476581485456,42647492.0,60979383356.37262,793.123187679551,76885135.0,152872231041.12976,1397.9718359390256,109352869.0,333074106587.31573,2557.844015640076,130216739.0,0.03986125014536803,0.025173989391806383,0.014687260753561642,5.204170427930421e-18,75579364813.30334,1357557583194.1924,0.8050079873383351,0.7359568739139977,0.2754349675767478,124,174,103,169,82,166,72,159
GTM,Guatemala,Latin America & Caribbean,82262291999.23517,4469.232182162435,18406359.0,167692570713.2572,6797.192765263777,24670857.0,254063536802.03046,9361.22440730562,27139990.0,323720475392.82947,12493.027883887467,25912091.0,0.018025889314193556,0.013525711800859447,0.0045001775133341115,-2.6020852139652106e-18,74025054197.50177,1528653480450.2961,0.824112846453809,0.770557039240442,0.1513764859749188,68,104,67,109,69,114,73,122
LUX,Luxembourg,Europe & Central Asia,71886934704.64862,106809.93989125191,673036.0,127063248647.66563,160542.04442358165,791464.0,208432829894.6407,263883.7852175441,789866.0,316892616193.9116,423658.8940947227,747990.0,0.019519321485707983,0.018129969000715538,0.0013893524849924472,-1.734723475976807e-18,86999491995.0861,1136435380500.2664,0.7864925889878819,0.6707194507994338,0.23225459009526975,73,1,75,1,74,1,74,1
ECU,Ecuador,Latin America & Caribbean,112700914968.792,6214.388998668356,18135478.0,185407960479.777,8689.408121575301,21337237.0,263362749597.13147,12304.20912513396,21404281.0,315423878556.5156,16521.121501057874,19092159.0,0.013541840010930678,0.012865424261647955,0.0006764157492827223,0.0,68411630228.91858,1369625385981.6545,0.8259047191863297,0.7723489119729627,0.14857999166642485,58,88,62,96,66,104,75,111
KHM,Cambodia,East Asia & Pacific,37299105345.55235,2114.6054851206923,17638801.0,90668612870.27057,4134.181378767189,21931455.0,170406471251.09558,7290.698425427056,23373134.0,303528910852.71454,13348.467669428013,22738858.0,0.027585625304452657,0.02424385965395978,0.003341765650492869,6.071532165918825e-18,70375580974.53758,1076596138367.6525,0.8368898863622836,0.7527072736849739,0.2670358759589841,96,131,87,126,79,124,76,117
DOM,Dominican Republic,Latin America & Caribbean,101427839930.17854,8875.723825326668,11427557.0,174604625692.8173,13434.956082693527,12996293.0,242052233544.42175,18734.61759630857,12920052.0,301497578202.87823,25824.40277508591,11674910.0,0.014334399666346377,0.014052631566782423,0.00028176809956395425,0.0,63689906284.880035,1175036274585.1409,0.9424250569798222,0.8888692497664552,0.16188813947627076,63,72,64,73,72,79,77,87
JOR,Jordan,Middle East & North Africa,46212626655.76223,4000.0971754359894,11552876.0,98641004626.0886,6026.69219631277,16367354.0,177643428162.3178,9039.611151680812,19651667.0,293027287200.7483,13742.358211098623,21322926.0,0.02430279829045411,0.01623900326931318,0.00806379502114093,-1.734723475976807e-18,59638242265.697586,1320968342939.606,0.6072042986438703,0.6008210600949916,0.20335997256200944,89,109,83,115,77,117,78,116
PNG,Papua New Guinea,East Asia & Pacific,26794577091.557068,2533.406327683488,10576502.0,67045583380.83824,4497.714325062824,14906590.0,137067328963.7951,7797.255403847057,17578920.0,275464809660.2058,14777.726121801175,18640541.0,0.030661320632786346,0.02320468794202456,0.007456632690761783,2.6020852139652106e-18,61407224406.61254,998614328190.0764,0.6937147975532824,0.6095321848759727,0.24841129922093141,106,125,97,123,88,121,79,115
AZE,Azerbaijan,Europe & Central Asia,58872587431.17792,5695.55931631699,10336577.0,109600426529.60048,9764.024798174605,11224923.0,173857877386.58188,16099.205260945031,10799159.0,272622003414.95816,27204.200984995805,10021320.0,0.020167245515506152,0.020574797440221452,-0.00040755192471529726,-2.656295322589486e-18,65039950275.07769,943566544930.5397,0.8874640418680793,0.7716909036796313,0.22469627354243216,82,95,77,86,78,86,80,84
LBY,Libya,Middle East & North Africa,56863406768.67343,7704.000755542074,7381023.0,104739148522.52798,11310.18421825874,9260605.0,170070495200.29297,17209.792927571136,9882193.0,271189000720.6955,27718.824126402094,9783568.0,0.020554789183815737,0.016846999752266806,0.003707789431548931,4.336808689942018e-19,60969488910.29858,1068312903301.0651,0.596731533957313,0.590348295408434,0.19812098440075068,84,75,80,80,80,83,81,81
PAN,Panama,Latin America & Caribbean,76445209781.57703,16929.22295015167,4515577.0,135818009695.49232,24121.067028403733,5630680.0,203483966354.53903,33814.11875698795,6017722.0,268715305637.83673,45506.96488505899,5904927.0,0.016540502678719343,0.013010843307276051,0.0035296593714432907,1.3010426069826053e-18,66267567773.73464,1199988238500.167,0.9502104854355732,0.8966546782222062,0.15872554859092994,70,52,72,54,75,59,82,63
NPL,Nepal,South Asia,34654790040.44239,1168.7540699376957,29651054.0,80291760640.0491,2317.7558472559676,34642027.0,143296657912.64594,4036.1944933600357,35502912.0,242501351133.80072,7618.298275600747,31831433.0,0.025599622700800496,0.024665983387261364,0.0009336393135391279,4.228388472693467e-18,46044632822.26825,923233988199.9822,0.7608082466724245,0.6917571332480871,0.2684979940554817,97,152,94,142,84,139,83,135
BHR,Bahrain,Middle East & North Africa,40794577918.730545,25384.775398093367,1607049.0,81629784900.19391,38154.29787362444,2139465.0,137206809791.57895,52600.97766700133,2608446.0,236290078828.56628,76461.28861888104,3090323.0,0.0231119870972458,0.014508355014334437,0.008603632082911363,-1.734723475976807e-18,51856670084.10766,972606256706.73,0.6838995517969557,0.6775163132480769,0.20438351752377565,94,35,92,35,87,46,84,49
SVN,Slovenia,Europe & Central Asia,55924228181.68803,26395.576234680102,2118697.0,87432886361.67386,44123.41550373563,1981553.0,146544506386.0035,83430.92815106803,1756477.0,230717987555.9765,141368.63059339958,1632031.0,0.01864734770104345,0.022081242775055777,-0.003433895074012327,0.0,54351611791.168755,803759336792.0538,0.8127959389991488,0.6970228008107008,0.23122252994058304,85,33,89,32,83,29,85,30
MOZ,Mozambique,Sub-Saharan Africa,20828555796.139313,601.4292137495764,34631766.0,62255137974.5567,979.918229063476,63530952.0,133630480705.44595,1502.0518418064198,88965292.0,223511396897.36823,2142.0107437144798,104346534.0,0.031225493231476966,0.016713045014764758,0.01451244821671221,-1.734723475976807e-18,44723442340.54352,1084540389703.3204,0.9901213707034513,0.9168469023942099,0.14468123000352845,115,167,101,165,91,164,86,165
BGR,Bulgaria,Europe & Central Asia,64556374857.58605,9553.02542889826,6757689.0,92685896375.74951,17157.01097822422,5402217.0,142124427593.3192,33381.33240103683,4257602.0,216000666853.39307,61169.23119388748,3531198.0,0.01589135031714301,0.024431400021883633,-0.008540049704740624,0.0,53346854230.09449,905331397101.2771,0.7962008081603509,0.680427669971903,0.22931402889322813,78,70,85,67,85,61,87,55
MLI,Mali,Sub-Saharan Africa,21503297597.401703,878.4530973857651,24478595.0,60648975659.990875,1314.0545098947998,46154079.0,131405020773.32974,1972.143957246059,66630542.0,215511766260.73175,2715.8257416273427,79354048.0,0.030326436945725094,0.014851168551543675,0.015475268394181417,1.734723475976807e-18,51531769508.7545,988885898795.0919,0.872259200114512,0.7989847318052706,0.13833004861178883,112,160,104,160,93,158,88,158
HRV,Croatia,Europe & Central Asia,67985809864.24037,17543.253756585673,3875325.0,98663248116.27972,30506.60700654257,3234160.0,141298170526.03983,53840.22184365322,2624398.0,211482439518.5299,98757.16259885521,2141439.0,0.014932144234545253,0.02273676919895931,-0.007804624964414061,2.6020852139652106e-18,45281349555.098915,803349388543.8351,0.8530268623324667,0.7372537241440187,0.22234134099976174,76,49,82,46,86,45,89,41
SDN,Sudan,Sub-Saharan Africa,34354828101.666832,680.9818489562775,50448963.0,73373104283.0316,861.1221565763635,85206383.0,125701240934.90955,1080.945842653328,116288195.0,198181207697.5277,1447.7325930266636,136890755.0,0.023058411022028186,0.009923924082737188,0.013134486939291,-1.734723475976807e-18,41805174587.41769,966887647885.8109,0.6999346222577029,0.6266601539484615,0.12765073575458666,99,165,95,166,94,168,90,168
UKR,Ukraine,Europe & Central Asia,78011584717.93037,2060.515830531744,37860221.0,111766140995.46356,3493.769297215265,31990132.0,156575255938.31885,6866.418156236701,22803047.0,195276749951.66327,12849.349981155548,15197403.0,0.012073163753201182,0.02408337987251419,-0.012010216119313008,-1.734723475976807e-18,42030655296.696236,938551743288.8779,0.8376573857972562,0.7218842476088082,0.21716814940777387,69,133,76,130,81,126,91,119
ZMB,Zambia,Sub-Saharan Africa,27942770624.37288,1310.9466716409304,21314956.0,64117044454.3987,1683.5962573809734,38083385.0,116955023295.77356,2193.0712630873536,53329331.0,186883469964.0584,2898.590337898173,64473916.0,0.025004299408741968,0.010440460553914234,0.014563838854827734,0.0,43681805049.06996,796017667168.6611,0.7551328645889526,0.6818583962797112,0.128908684022285,104,147,99,151,96,154,92,154
TUN,Tunisia,Middle East & North Africa,49442250681.623184,4027.1900071607397,12277109.0,86815707985.75674,6604.395341651851,13145141.0,135517254288.64075,11073.605364126573,12237862.0,186640699250.91983,17521.271287285705,10652235.0,0.017478684718678385,0.01934666816942529,-0.001867983450746906,8.673617379884035e-19,40846367963.838455,833272086588.3466,0.8010144163372878,0.7946311777884089,0.21325436615202836,87,108,90,111,89,108,93,105
BLR,Belarus,Europe & Central Asia,61034323048.52695,6739.137876387475,9056696.0,91522486495.07294,12279.053016520316,7453546.0,133960397544.02084,23436.95311136541,5715777.0,186363923640.3145,42832.80884556439,4350962.0,0.014687696867876085,0.024333846914656978,-0.00964615004678089,-1.734723475976807e-18,38586645176.445526,743855020820.6914,0.8289712576927917,0.7131981195043439,0.23181095241732746,80,80,86,76,90,71,94,67
PRY,Paraguay,Latin America & Caribbean,44833529352.440674,6470.275566500072,6929153.0,83730630736.73601,9690.524807086287,8640464.0,125042954601.85303,13470.624154535028,9282640.0,172910359754.78595,19110.363612818932,9047989.0,0.017760750341667506,0.014250159031602368,0.003510591310065138,-8.673617379884035e-19,40800374896.038895,714226323340.3478,0.9224546763634496,0.8688988691500829,0.1570862612504241,90,86,91,87,95,94,95,99
SEN,Senegal,Sub-Saharan Africa,26721705767.88144,1444.2616406911518,18501984.0,59298858361.5888,1952.8716678309079,30364954.0,106635477279.56104,2618.1978330145284,40728579.0,160984617018.65793,3424.171100583512,47014186.0,0.023629376693453694,0.011358700162158048,0.012270676531295648,-1.734723475976807e-18,38937646840.815285,741239200660.9955,0.7606929247428327,0.6874184564335915,0.1309645910043142,107,142,105,147,101,146,96,147
LAO,Lao PDR,East Asia & Pacific,20848557495.028908,2683.2745389601623,7769819.0,54652721453.88632,5601.222210265081,9757285.0,99533409867.56442,9849.26771452415,10105666.0,159998666531.93506,17285.421476314245,9256278.0,0.0268142200008285,0.02451086270309717,0.002303357297731328,3.469446951953614e-18,40257220663.62189,617151814804.0289,0.9396324712213712,0.8554498585440614,0.2676406915122831,114,124,108,118,103,112,97,107
LBN,Lebanon,Middle East & North Africa,34407188866.00928,5926.182235779234,5805962.0,64724549483.53476,9247.341788065418,6999260.0,102201933395.98499,13734.57236846943,7441217.0,159723418501.38208,22206.656307125733,7192592.0,0.020199712682179048,0.017381735223809584,0.0028179774583694645,-1.3010426069826053e-18,35829305753.740974,767483853788.8468,0.8383744146046097,0.8319911760557309,0.21595979192409,98,91,98,91,102,91,98,97
CRI,Costa Rica,Latin America & Caribbean,74251204349.21399,14474.172909313027,5129910.0,105297642457.26569,19666.54696959661,5354150.0,131657127069.40204,27677.469314548718,4756834.0,156608026609.9966,41469.377681402446,3776474.0,0.009819632105160058,0.013849860330200206,-0.004030228225040147,-8.673617379884035e-19,27930284080.900883,792742763346.6604,0.8559885166585594,0.8024327094451924,0.15583133142529781,71,58,79,64,92,65,99,70
TCD,Chad,Sub-Saharan Africa,16771306600.926609,826.2084327941956,20299123.0,46378675242.807495,1193.552164758537,38857686.0,94443517290.95657,1651.520868183528,57185785.0,155881496592.22192,2241.3961416151033,69546607.0,0.02933456046782297,0.013131672981130507,0.016202887486692467,-3.469446951953614e-18,34216779590.22877,857006713931.7476,0.8534439543590077,0.7801694860497664,0.12805085629389476,122,162,110,162,104,163,100,164
LTU,Lithuania,Europe & Central Asia,54905206232.319824,19203.60050236606,2859110.0,81622260960.76093,36135.64746219008,2258774.0,113432715372.27596,67266.34377792376,1686322.0,152654977128.167,126299.44122958362,1208675.0,0.013454896687841517,0.024783655494430377,-0.011328758806588863,3.469446951953614e-18,30930038318.112053,621389941137.113,0.8049202212290821,0.6891470830406342,0.23212485256611118,86,46,93,40,98,34,101,33
MNG,Mongolia,East Asia & Pacific,15920329263.2527,4580.677898471231,3475540.0,38524099570.96678,8558.071637780351,4501493.0,80579129687.8777,15656.340524591718,5146741.0,151257772951.0063,27405.022326201077,5519345.0,0.02962353453203408,0.023537885437289633,0.006085649094744447,0.0,35449573983.282394,543441943048.54895,0.7844379378295955,0.7002553251522857,0.25807523562239204,125,102,119,99,112,88,102,83
BOL,Bolivia,Latin America & Caribbean,38814590086.11011,3126.851295251116,12413315.0,72000534047.44066,4469.261950776203,16110162.0,110992439419.75333,6247.588501276105,17765645.0,148160915731.13165,8342.128984818932,17760564.0,0.01762503608520792,0.01291173599332066,0.004713300091887258,1.734723475976807e-18,35179408240.500305,619189006478.3954,0.8200110750159126,0.7664552678025457,0.15045009189031527,95,118,96,125,99,128,103,133
CYP,Cyprus,Europe & Central Asia,31251436976.266693,23008.062373105655,1358282.0,56598157993.76595,37519.94256064438,1508482.0,88832670573.15753,62334.210631201764,1425103.0,147408537448.44302,115582.53867630611,1275353.0,0.020409770262980922,0.021238686879605787,-0.0008289166166248644,-3.2526065174565133e-19,36326886241.56442,505416922812.1163,0.8500341975725667,0.7342610593841187,0.23421709525163004,101,39,107,36,108,40,104,36
TJK,Tajikistan,Europe & Central Asia,14953807206.16288,1411.9450739451684,10590927.0,38440484972.81723,2468.145654507964,15574642.0,79490790386.0965,4194.677893000657,18950392.0,138487173187.66718,6855.2634309730665,20201583.0,0.029286997091314795,0.02079011187446963,0.008496885216845163,3.469446951953614e-18,35050717486.191475,516954675205.7755,0.8198192881226759,0.7040461499342278,0.2264642422052205,130,143,120,140,114,138,105,136
URY,Uruguay,Latin America & Caribbean,63216508444.3689,18666.725460660964,3386588.0,88506472596.58292,27196.326090088205,3254354.0,109559511997.30743,38744.590461314976,2827737.0,133386337150.31177,59391.383961130625,2245887.0,0.009824792519306675,0.015229034380893423,-0.005404241861586746,-2.6020852139652106e-18,26627794659.43635,608188007267.6542,0.8223579724628723,0.7688021652495055,0.15176036408755114,79,47,88,51,100,53,106,57
CUB,Cuba,Latin America & Caribbean,83175936668.17276,7575.371632405919,10979783.0,96701022497.02095,10307.080878714754,9381999.0,114500734107.91383,15710.157561293416,7288325.0,132783260205.1043,23807.879932394364,5577282.0,0.006154738068009578,0.01506729216973861,-0.008912554101729028,-3.469446951953614e-18,19529524281.237335,709474986712.8312,0.865929147610128,0.8123733403967611,0.15509729248975707,67,76,84,83,97,87,107,93
BEN,Benin,Sub-Saharan Africa,18076531264.868267,1249.8704438298253,14462724.0,43822469195.17095,1793.517711265196,24433809.0,83653821093.77028,2493.523427431209,33548440.000000004,131509626178.45282,3321.9930605096233,39587568.0,0.02611138907997737,0.012862171332010754,0.013249217747966618,-1.734723475976807e-18,30547763775.068256,593241540112.3312,0.8594900978103426,0.7862156295011012,0.13584037854577094,119,149,114,150,110,150,108,151
HND,Honduras,Latin America & Caribbean,27337308452.873775,2525.222468496852,10825703.0,58877600665.48283,3965.681759355536,14846779.0,90882698285.55203,5386.138021707485,16873444.0,131109261892.51918,7698.733937956533,17029977.0,0.02062866653407468,0.014667456927855338,0.005961209606219346,-3.469446951953614e-18,28689074204.647243,491776264577.04956,1.039468584364671,0.9859127771513042,0.1631325463860898,105,126,106,127,106,131,109,134
ZWE,Zimbabwe,Sub-Saharan Africa,23480548012.00185,1411.56796303665,16634373.0,50541937941.682175,1953.9621768438913,25866385.0,88968326107.41747,2671.5369841547717,33302300.000000004,126576797490.5612,3405.662418653009,37166572.0,0.02216680111232263,0.011588662454459584,0.010578138657863044,1.734723475976807e-18,26038342724.59782,526282084202.79596,0.8006296188540102,0.7273551505447687,0.12599393881202764,110,144,109,146,107,144,110,148
PSE,West Bank and Gaza,Middle East & North Africa,15232252768.78072,2771.797063272373,5495443.0,37954279735.910065,4490.62579438259,8451891.0,73812014025.79892,6939.662594161339,10636254.0,126487079100.50772,11015.940614488192,11482186.0,0.027851645907268723,0.018155888176580866,0.009695757730687857,0.0,24777926801.36985,559442082261.7761,0.6943750509205573,0.6879918123716784,0.20642312874891644,129,121,121,124,115,125,111,127
BFA,Burkina Faso,Sub-Saharan Africa,17407321979.44757,739.2026780259908,23548781.0,44107752952.423706,1182.3745470451477,37304383.0,81959017000.55159,1752.6276846719727,46763507.0,126378861772.6159,2534.967781922446,49854228.0,0.026084122549896383,0.01621531662437025,0.009868805925526134,-1.734723475976807e-18,26740409475.25793,522144241121.8488,0.9390997380199431,0.8658252697107018,0.14175730453468963,121,164,113,163,111,161,112,161
NER,Niger,Sub-Saharan Africa,14770593754.683376,546.4031013837529,27032412.0,35926155347.538635,684.1269029073122,52513876.0,69094008971.62889,904.4200493464638,76395928.0,115276463419.45242,1269.2951434455688,90819274.0,0.027035460227098643,0.011090263630882405,0.015945196596216238,0.0,25561395486.760853,535991948764.0229,0.7163217997857501,0.6430473314765086,0.1250947990240788,132,169,123,170,116,170,113,170
GAB,Gabon,Sub-Saharan Africa,16483798769.943192,6492.363293966641,2538952.0,35650254252.28081,8728.110227602716,4084533.0,65849162529.61226,11747.346337869798,5605450.0,104985312740.79971,15207.938660960774,6903323.0,0.024361084946199655,0.011199881098650367,0.013161203847549284,3.469446951953614e-18,28244024126.340694,485946042443.45154,0.7586380614309908,0.6853635931217495,0.14149408668967653,123,85,124,95,121,105,114,113
EST,Estonia,Europe & Central Asia,28222284818.561646,20743.35216785147,1360546.0,43212344987.56619,36799.42039379987,1174267.0,66337250614.62134,67598.77902885788,981338.0,104315981814.73004,126366.56900669052,825503.0,0.017201482524945397,0.023775804514891263,-0.006574321989945865,-8.673617379884035e-19,25111524553.804237,383151297859.23004,0.8177054970467907,0.7019323588583427,0.23267929217810382,103,44,116,38,120,33,115,32
GEO,Georgia,Europe & Central Asia,23501756099.31068,6172.214529964697,3807670.0,38786970016.934616,10585.922984173809,3664014.0,64643978223.678665,19382.740355230024,3335131.0,102941662294.9674,34667.460865018125,2969403.0,0.019435359161824328,0.022707155622373375,-0.0032717964605490477,4.336808689942018e-19,24159026739.030006,407512922693.939,0.8758521656891055,0.7600790275006575,0.23165728842661965,109,90,118,81,123,77,116,74
MAC,"Macao SAR, China",East Asia & Pacific,41386039513.7747,57459.70148886752,720262.0,63110013711.64534,94354.59395336144,668860.0,86476917321.28993,171558.03844181725,504068.0,102093415947.35388,308282.8532568179,331168.0,0.011880850297715373,0.02210439286642225,-0.010223542568706877,0.0,17675716203.424854,464274456070.1045,0.8603584123701694,0.7761757996928595,0.24723495307865215,92,11,100,10,109,6,117,5
ISL,Iceland,Europe & Central Asia,23675334535.505974,60181.940170987946,393396.0,43592602171.351364,100677.3831709782,432993.0,67274903599.291916,163202.64229590705,412217.0,101073393891.67659,278760.0981065706,362582.0,0.0190975415241811,0.020170779452138108,-0.0010732379279570121,4.553649124439119e-18,24385185776.353928,384456837053.1548,0.8159218889136779,0.70014875072523,0.22593299791282195,108,8,115,7,118,8,118,8
VEN,"Venezuela, RB",Latin America & Caribbean,41039991076.285,1444.7881202723356,28405543.0,61292639507.34323,1971.1487419760747,31094883.0,79904706540.3722,2599.072466829289,30743547.0,99987562595.49724,3535.5589615060653,28280553.0,0.011717089747170126,0.011775114837781946,-5.802509061181762e-05,-2.256495771485456e-18,19894353262.82737,436820320911.3429,0.6839134260739939,0.6303576188606269,0.1304215294094663,93,141,102,145,113,147,119,145
GIN,Guinea,Sub-Saharan Africa,14855398187.430418,1006.8190209095163,14754785.0,36034903328.57727,1539.6515199149565,23404584.0,67828322739.81659,2287.5671022724127,29650856.0,96766726539.55763,3023.2944182435085,32007047.0,0.024657103784190487,0.014467779305925368,0.010189324478265118,0.0,21657053180.998398,416069849205.3467,0.9044790240688405,0.8312045557595993,0.14175879028005464,131,155,122,155,117,152,120,153
LVA,Latvia,Europe & Central Asia,31272257455.66175,16706.41697833972,1871871.0,45136845488.9726,29816.717744612997,1513810.0,65322021531.27011,55331.105191298164,1180566.0,95305266783.89157,102991.41294020622,925371.0,0.014662548857887326,0.02393227262400202,-0.009269723766114691,-3.469446951953614e-18,20549649303.486214,387473759577.1198,0.8256532068109947,0.7098800686225468,0.22838430417492725,100,53,111,48,122,43,121,40
MWI,Malawi,Sub-Saharan Africa,11920469531.131622,550.4646547328732,21655286.0,31024648325.422188,830.3867982987326,37361683.0,56910238913.976326,1122.293949618153,50708853.0,91880797397.41426,1553.5820593707062,59141258.0,0.026871513229071338,0.013652050017673854,0.013219463211397485,-1.734723475976807e-18,22488236077.150288,437266096786.67096,0.8348817472944178,0.7616072789851764,0.14091445483271306,140,168,129,167,125,167,122,167
BWA,Botswana,Sub-Saharan Africa,18308585315.443417,7262.029311134141,2521139.0,41137115876.30625,11967.404682075345,3437430.0,66799541376.149025,17324.130053279594,3855867.0,91208319585.1395,23771.82164553752,3836825.0,0.021128631890609113,0.015603179020344504,0.005525452870264606,2.6020852139652106e-18,20675445221.805153,389442960453.5159,1.1639984725655503,1.090724004256309,0.15813981871676622,118,77,117,77,119,81,123,94
RWA,Rwanda,Sub-Saharan Africa,14208450902.521805,996.6249871039644,14256567.0,33408630858.14718,1471.2331895866762,22707910.0,60311371144.08484,2064.4569370811523,29214158.0,90438325998.48114,2759.0033675010213,32779346.0,0.024353042317723384,0.013398029432695835,0.010955012885027551,-1.734723475976807e-18,20878268911.751762,372069801778.7961,0.8698417823801585,0.7965673140709173,0.13881013080718588,135,156,125,157,124,157,124,157
SOM,Somalia,Sub-Saharan Africa,8646447378.074823,454.8571042480973,19009151.0,23207594589.658775,623.7508796755465,37206512.0,48980816397.12983,884.9871159032448,55346361.0,82284547348.91324,1221.490974899499,67364024.0,0.02964519475227822,0.012997949856633507,0.016647244895644713,-3.469446951953614e-18,16932155057.85807,363123728336.02637,0.8120256640798661,0.7387511957706249,0.13438926335496565,144,171,138,171,127,171,125,171
PRI,Puerto Rico,Latin America & Caribbean,97685034896.82481,30129.20682869579,3242204.0,107049709508.31267,42751.583872929674,2503994.0,92138830989.02628,55447.000317152124,1661746.0,80809770938.67435,81164.86723281792,995625.0,-0.002495401152724938,0.013039308633756404,-0.015534709786481343,0.0,8151528582.332925,794587380408.5565,0.94612745835204,0.8925716511386731,0.15701400809364527,64,30,78,33,105,42,126,47
GNQ,Equatorial Guinea,Sub-Saharan Africa,9591313427.93759,5068.022372300995,1892516.0,25784138371.87905,8201.77139112514,3143728.0,47737502767.96044,11258.44935353933,4240149.0,80001505505.43303,15989.9939509858,5003223.0,0.027910363364769077,0.015118585153589279,0.012791778211179798,0.0,16075007862.387161,398088027283.02423,0.9928473967270126,0.9195729284177714,0.14248341277783147,141,98,133,100,129,107,127,112
BIH,Bosnia and Herzegovina,Europe & Central Asia,21194630274.429985,6698.1465370910555,3164253.0,32016781893.148075,13040.571942009678,2455167.0,46946489321.5865,26051.78523376858,1802045.0,75427503187.56622,55199.16279174175,1366461.0,0.016702948836995857,0.027751538611589112,-0.01104858977459326,5.204170427930421e-18,15069927376.86904,316299503533.4558,0.7340844340876757,0.6183112958992276,0.25295478621224016,113,81,127,74,130,68,128,60
MDG,Madagascar,Sub-Saharan Africa,14080592313.44173,440.500913357795,31964956.0,27824653365.139072,523.16263726401,53185475.0,44894400821.28625,620.4076620047223,72362744.0,69026121925.22418,808.8257955614117,85341148.0,0.020916942026576093,0.007995671605112374,0.012921270421463717,1.734723475976807e-18,15426288553.985775,278046588932.3258,0.6268834326136992,0.5536089643044578,0.12049242481698803,136,172,131,173,132,173,129,173
BRN,Brunei Darussalam,East Asia & Pacific,13460545148.387642,29089.98110824372,462721.0,24428957284.873665,47019.36342124962,519551.00000000006,41482439877.576706,82392.58088830326,503473.0,68669971372.245926,147738.99513398262,464806.0,0.02144143659185759,0.021382280886986803,5.9155704870787096e-05,-2.120970499924768e-18,14182233007.080927,247459471077.0149,0.41599453145154097,0.33181191877423133,0.2288663805235051,137,32,136,30,133,30,130,29
SLV,El Salvador,Latin America & Caribbean,28731074808.489555,4533.007248042077,6338193.0,44225340388.62152,6637.107001290571,6663346.0,54895667046.53772,8888.689609263121,6175901.0,64408474794.3169,12695.765473503916,5073225.0,0.010621920232604875,0.013551091311504457,-0.00292917107889958,-2.6020852139652106e-18,12731016684.049555,281253305424.8601,0.7470079809572833,0.6934521737439163,0.14176745214826883,102,103,112,110,126,118,131,121
